year,iso,crisisjst,tloans,tmort,money,ltrate,stir,hpnom,debtgdp,cpi,ca,rgdpmad,target_h1,target_h2,target_h3,tloans_lag1,tloans_lag2,tloans_lag3,tmort_lag1,tmort_lag2,tmort_lag3,money_lag1,money_lag2,money_lag3,ltrate_lag1,ltrate_lag2,ltrate_lag3,stir_lag1,stir_lag2,stir_lag3,hpnom_lag1,hpnom_lag2,hpnom_lag3,debtgdp_lag1,debtgdp_lag2,debtgdp_lag3,cpi_lag1,cpi_lag2,cpi_lag3,ca_lag1,ca_lag2,ca_lag3,rgdpmad_lag1,rgdpmad_lag2,rgdpmad_lag3,term_spread,term_spread_lag1,term_spread_lag2,term_spread_lag3,tloans_gr_lag1,tmort_gr_lag1,money_gr_lag1,hpnom_gr_lag1,rgdpmad_gr_lag1,tloans_gr_raw,tloans_gr_roll3_mean_lag1,tloans_gr_roll3_std_lag1,tloans_slope4,tloans_slope4_lag1,tloans_lag1_dm,tloans_lag2_dm,tloans_lag3_dm,tmort_lag1_dm,tmort_lag2_dm,tmort_lag3_dm,money_lag1_dm,money_lag2_dm,money_lag3_dm,ltrate_lag1_dm,ltrate_lag2_dm,ltrate_lag3_dm,stir_lag1_dm,stir_lag2_dm,stir_lag3_dm,hpnom_lag1_dm,hpnom_lag2_dm,hpnom_lag3_dm,debtgdp_lag1_dm,debtgdp_lag2_dm,debtgdp_lag3_dm,cpi_lag1_dm,cpi_lag2_dm,cpi_lag3_dm,ca_lag1_dm,ca_lag2_dm,ca_lag3_dm,rgdpmad_lag1_dm,rgdpmad_lag2_dm,rgdpmad_lag3_dm,term_spread_lag1_dm,term_spread_lag2_dm,term_spread_lag3_dm,tloans_gr_lag1_dm,tmort_gr_lag1_dm,money_gr_lag1_dm,hpnom_gr_lag1_dm,rgdpmad_gr_lag1_dm,tloans_gr_roll3_mean_lag1_dm,tloans_gr_roll3_std_lag1_dm,tloans_slope4_lag1_dm,P_pos_lag1,P_neg_lag1,P_neutral_lag1,net_sentiment_lag1,P_neg_change_lag1,P_pos_change_lag1,net_sent_change_lag1,P_neg_roll3_mean_lag1,P_neg_roll3_std_lag1,P_neg_slope4_lag1,P_pos_lag2,P_neg_lag2,P_neutral_lag2,net_sentiment_lag2,P_neg_change_lag2,P_pos_change_lag2,net_sent_change_lag2,P_neg_roll3_mean_lag2,P_neg_roll3_std_lag2,P_neg_slope4_lag2,P_pos_lag1_rdm,P_neg_lag1_rdm,P_neutral_lag1_rdm,net_sentiment_lag1_rdm,P_neg_change_lag1_rdm,P_pos_change_lag1_rdm,net_sent_change_lag1_rdm,P_neg_roll3_mean_lag1_rdm,P_neg_roll3_std_lag1_rdm,P_neg_slope4_lag1_rdm,P_pos_lag2_rdm,P_neg_lag2_rdm,P_neutral_lag2_rdm,net_sentiment_lag2_rdm,P_neg_change_lag2_rdm,P_pos_change_lag2_rdm,net_sent_change_lag2_rdm,P_neg_roll3_mean_lag2_rdm,P_neg_roll3_std_lag2_rdm,P_neg_slope4_lag2_rdm
2003,IRL,0.0,97577.604472,43309.719488,88366.255928,4.1325,2.333467,401.12180446505516,0.2981861381414131,145.76213748082617,564.2353142518282,26603.860546949,0,0,0,90862.54374769767,82843.62599759798,71784.96832288116,34747.32368,27332.40862,23664.723071999997,81051.8310849115,75395.97329124303,68957.44207906468,5.01,5.011667,5.5125,3.318592,4.261783,4.391767,353.1787580397217,311.9817697660893,298.2700167353394,0.30873272278847347,0.3355661990067985,0.36401580571256137,140.85898762173153,134.61634502193843,128.3630007491171,264.5382479318424,172.25423929208125,524.3434639871897,26241.315363853,25199.817704593002,24305.281428392,1.799033,1.6914079999999996,0.7498839999999998,1.1207330000000004,0.0967958325524307,0.27128655813283403,0.07501538274226864,0.13204934475665075,0.04132957116869021,0.07390350795095912,0.1458911721864382,0.04556615773239966,8539.682619745627,10219.166730825218,60329.127874806625,55579.59825750113,47489.00328830327,24567.32910874178,18224.439926788134,15527.204670707342,48261.19836602132,45268.17435812492,41418.286022343,-3.318048352941176,-3.5236551875,-3.224343666666665,-4.873292941176469,-4.175733312499999,-4.315465933333334,217.15810699378284,186.9586886401599,184.79673131670398,-0.4795314327512517,-0.48099157881623456,-0.4827114369178364,33.12461573649543,28.562096457746236,23.79600233058656,-9.300084970072987,-107.93309946044877,260.4332002503036,10275.231779346115,9810.842502591502,9510.726641483201,1.5552445882352937,0.6520781249999997,1.0911222666666671,-0.04029379300522519,0.12199450234200226,-0.04135076346996848,0.017019542970039547,-0.01363642337090925,0.010745984108881002,0.00875549219645732,5939.0504066242465,0.342996,0.074821,0.582184,0.268175,0.026527,0.199417,0.17289,0.119297,0.0895925775218014,-0.0216117999999999,0.143579,0.048294,0.808127,0.095285,-0.1716639999999999,-0.1389269999999999,0.0327369999999999,0.1330786666666666,0.0752397097305228,0.0006284,0.1444743333333334,-0.044476,-0.09999800000000003,0.18895033333333333,0.04030866666666663,0.2080506666666667,0.167742,0.015178111111111128,0.0645126742782938,-0.041473849999999854,-0.06357633333333332,-0.08478466666666665,0.14836000000000005,0.02120833333333333,-0.21510366666666655,-0.17660233333333322,0.0385013333333332,0.0434396666666666,0.0752397097305228,-0.0384672999999999
2004,IRL,0.0,127590.093384,58048.192184,98471.489612,4.076667,2.106325,436.2103058378543,0.2808717126160449,148.9601541040916,-120.80570119607384,27865.106583741002,0,0,0,97577.604472,90862.54374769767,82843.62599759798,43309.719488,34747.32368,27332.40862,88366.255928,81051.8310849115,75395.97329124303,4.1325,5.01,5.011667,2.333467,3.318592,4.261783,401.12180446505516,353.1787580397217,311.9817697660893,0.2981861381414131,0.30873272278847347,0.3355661990067985,145.76213748082617,140.85898762173153,134.61634502193843,564.2353142518282,264.5382479318424,172.25423929208125,26603.860546949,26241.315363853,25199.817704593002,1.9703419999999996,1.799033,1.6914079999999996,0.7498839999999998,0.07390350795095907,0.24641885766092478,0.09024379517627147,0.13574725357616602,0.01381581594021012,0.30757558636943294,0.10825063134217316,0.04128409727749391,14095.44628835085,8539.682619745627,63692.570383841936,60329.127874806625,55579.59825750113,31764.87329958946,24567.32910874178,18224.439926788134,52894.44552210864,48261.19836602132,45268.17435812492,-4.011212333333333,-3.318048352941176,-3.5236551875,-5.5876794444444435,-4.873292941176469,-4.175733312499999,253.03681414168392,217.15810699378284,186.9586886401599,-0.46343738224546477,-0.4795314327512517,-0.48099157881623456,36.187509165784775,33.12461573649543,28.562096457746236,290.91365273713905,-9.300084970072987,-107.93309946044877,10066.930752478442,10275.231779346115,9810.842502591502,1.5764671111111113,1.5552445882352937,0.6520781249999997,-0.06081589448874239,0.08995065467350463,-0.02368995318479103,0.019716302203081904,-0.04034803604815938,-0.02756618074218911,0.003926213479272994,3863.629601769705,0.337898,0.297153,0.364948,0.040745,0.222332,-0.005098,-0.22743,0.1143576666666666,0.0924093784868902,0.0258111999999999,0.342996,0.074821,0.582184,0.268175,0.026527,0.199417,0.17289,0.119297,0.0895925775218014,-0.0216117999999999,0.08153766666666662,0.18279533333333337,-0.26433466666666666,-0.10125766666666666,0.2272713333333333,-0.06293666666666667,-0.290208,0.0003527777777777297,0.03746528273611547,0.019773766666666564,0.1444743333333334,-0.044476,-0.09999800000000003,0.18895033333333333,0.04030866666666663,0.2080506666666667,0.167742,0.015178111111111128,0.0645126742782938,-0.041473849999999854
2005,IRL,0.0,165922.408392,74596.486952,115680.55057600001,3.329167,2.184675,477.0178687490265,0.2605357451869592,152.58267042414298,-4745.382658173199,28762.763149421004,0,0,1,127590.093384,97577.604472,90862.54374769767,58048.192184,43309.719488,34747.32368,98471.489612,88366.255928,81051.8310849115,4.076667,4.1325,5.01,2.106325,2.333467,3.318592,436.2103058378543,401.12180446505516,353.1787580397217,0.2808717126160449,0.2981861381414131,0.30873272278847347,148.9601541040916,145.76213748082617,140.85898762173153,-120.80570119607384,564.2353142518282,264.5382479318424,27865.106583741002,26603.860546949,26241.315363853,1.144492,1.9703419999999996,1.799033,1.6914079999999996,0.3075755863694329,0.3403040442246144,0.11435625033421871,0.08747592622045056,0.04740838400375114,0.30043331728454503,0.15942497562427427,0.12881175113139884,25519.208284490713,14095.44628835085,90352.81874932394,63692.570383841936,60329.127874806625,44831.510558768954,31764.87329958946,24567.32910874178,60215.76102073451,52894.44552210864,48261.19836602132,-3.8559288947368424,-4.011212333333333,-3.318048352941176,-5.52073305263158,-5.5876794444444435,-4.873292941176469,274.8075884543945,253.03681414168392,217.15810699378284,-0.45636036660001905,-0.46343738224546477,-0.4795314327512517,37.480920043482584,36.187509165784775,33.12461573649543,-409.438607591665,290.91365273713905,-9.300084970072987,10798.338328613689,10066.930752478442,10275.231779346115,1.6648041578947363,1.5764671111111113,1.5552445882352937,0.17623484473466156,0.17883858264422178,0.0017386104834223731,-0.029650375275027008,-0.0045139104263872895,0.025229703583570184,0.09122291359910303,9177.916420264322,0.337898,0.297153,0.364948,0.040745,0.0,0.0,0.0,0.1400893333333333,0.136666261280293,0.0968909,0.337898,0.297153,0.364948,0.040745,0.222332,-0.005098,-0.22743,0.1143576666666666,0.0924093784868902,0.0258111999999999,0.06307366666666664,0.15706366666666668,-0.22013833333333338,-0.09399000000000002,-0.025731666666666698,-0.018464000000000032,0.0072676666666667,0.01784488888888891,0.050919039367221544,0.09528163333333334,0.08153766666666662,0.18279533333333337,-0.26433466666666666,-0.10125766666666666,0.2272713333333333,-0.06293666666666667,-0.290208,0.0003527777777777297,0.03746528273611547,0.019773766666666564
2006,IRL,0.0,209247.091596,87658.23589200001,140062.744452,3.765,3.079225,544.800159157414,0.23645299808159062,158.59344344165805,-7796.059057192477,29375.982964321003,0,1,1,165922.408392,127590.093384,97577.604472,74596.486952,58048.192184,43309.719488,115680.55057600001,98471.489612,88366.255928,3.329167,4.076667,4.1325,2.184675,2.106325,2.333467,477.0178687490265,436.2103058378543,401.12180446505516,0.2605357451869592,0.2808717126160449,0.2981861381414131,152.58267042414298,148.9601541040916,145.76213748082617,-4745.382658173199,-120.80570119607384,564.2353142518282,28762.763149421004,27865.106583741002,26603.860546949,0.685775,1.144492,1.9703419999999996,1.799033,0.30043331728454503,0.285078555341492,0.17476186286820283,0.09355020357162522,0.03221435966815122,0.26111411727850076,0.2273041372016457,0.13289683138735922,37334.07763800001,25519.208284490713,124167.49281985775,90352.81874932394,63692.570383841936,59138.229798830514,44831.510558768954,31764.87329958946,74414.03393369779,60215.76102073451,52894.44552210864,-4.41063245,-3.8559288947368424,-4.011212333333333,-5.1663464,-5.52073305263158,-5.5876794444444435,301.8747719428469,274.8075884543945,253.03681414168392,-0.45387831569910375,-0.45636036660001905,-0.46343738224546477,39.22939036135983,37.480920043482584,36.187509165784775,-5013.543634189207,-409.438607591665,290.91365273713905,11156.077977863002,10798.338328613689,10066.930752478442,0.7557139500000001,1.6648041578947363,1.5764671111111113,0.15981705750584413,0.11420053677982456,0.06205271720248953,-0.022015551856745655,-0.01947036052901946,0.09170721496185436,0.0902400542106688,20061.800979918047,0.337898,0.297153,0.364948,0.040745,0.0,0.0,0.0,0.2230423333333333,0.1283634400494679,0.0666996,0.337898,0.297153,0.364948,0.040745,0.0,0.0,0.0,0.1400893333333333,0.136666261280293,0.0968909,-0.0016993333333333305,0.07411066666666666,-0.07241199999999998,-0.07581,-0.082953,-0.06477300000000001,0.018179999999999998,0.098461,0.022140700953139705,0.03300283333333333,0.06307366666666664,0.15706366666666668,-0.22013833333333338,-0.09399000000000002,-0.025731666666666698,-0.018464000000000032,0.0072676666666667,0.01784488888888891,0.050919039367221544,0.09528163333333334
2007,IRL,0.0,243912.50862,97438.993208,155463.558472,4.305833,4.277608,547.3419950477285,0.2394232740182252,166.30756608283096,-10103.070836758794,30066.844156117,1,1,1,209247.091596,165922.408392,127590.093384,87658.23589200001,74596.486952,58048.192184,140062.744452,115680.55057600001,98471.489612,3.765,3.329167,4.076667,3.079225,2.184675,2.106325,544.800159157414,477.0178687490265,436.2103058378543,0.23645299808159062,0.2605357451869592,0.2808717126160449,158.59344344165805,152.58267042414298,148.9601541040916,-7796.059057192477,-4745.382658173199,-120.80570119607384,29375.982964321003,28762.763149421004,27865.106583741002,0.028224999999999945,0.685775,1.144492,1.9703419999999996,0.2611141172785008,0.1750987140775777,0.21077176547479645,0.1420959147424513,0.021319920193840755,0.1656673780246829,0.28970767364415956,0.025018924859939916,39229.1928912,37334.07763800001,161579.4382705312,124167.49281985775,90352.81874932394,69383.87255793382,59138.229798830514,44831.510558768954,95252.70238428362,74414.03393369779,60215.76102073451,-3.764769333333333,-4.41063245,-3.8559288947368424,-4.025779904761905,-5.1663464,-5.52073305263158,355.2820732110988,301.8747719428469,274.8075884543945,-0.4563478096759437,-0.45387831569910375,-0.45636036660001905,43.3720971711911,39.22939036135983,37.480920043482584,-7825.479860151856,-5013.543634189207,-409.438607591665,11238.055984293336,11156.077977863002,10798.338328613689,0.2610105714285715,0.7557139500000001,1.6648041578947363,0.11250700462450772,-0.001489331323080989,0.09495998394895867,0.027630936906917716,-0.02939128197687895,0.1492840558800601,-0.02238732885415412,30762.12583454301,0.337898,0.297153,0.364948,0.040745,0.0,0.0,0.0,0.297153,0.0,7.735274891629186e-18,0.337898,0.297153,0.364948,0.040745,0.0,0.0,0.0,0.2230423333333333,0.1283634400494679,0.0666996,0.0,0.0,0.0,0.0,-0.07411066666666667,0.0016993333333333311,0.07580999999999999,0.13798988888888894,-0.11914635993888371,-0.06313389999999995,-0.0016993333333333305,0.07411066666666666,-0.07241199999999998,-0.07581,-0.082953,-0.06477300000000001,0.018179999999999998,0.098461,0.022140700953139705,0.03300283333333333
2008,IRL,1.0,243773.109792,90552.533592,155628.15934800002,4.525833,4.634233,474.0523935436596,0.4251373980427212,173.0496200906075,-9225.416426899219,28248.441720917002,0,0,0,243912.50862,209247.091596,165922.408392,97438.993208,87658.23589200001,74596.486952,155463.558472,140062.744452,115680.55057600001,4.305833,3.765,3.329167,4.277608,3.079225,2.184675,547.3419950477285,544.800159157414,477.0178687490265,0.2394232740182252,0.23645299808159062,0.2605357451869592,166.30756608283096,158.59344344165805,152.58267042414298,-10103.070836758794,-7796.059057192477,-4745.382658173199,30066.844156117,29375.982964321003,28762.763149421004,-0.10839999999999961,0.028224999999999945,0.685775,1.144492,0.16566737802468295,0.1115783042685281,0.10995653469633321,0.004665629860031003,0.023517891899484413,-0.0005715115997482201,0.2424049375292429,0.06930360489408717,26821.75212240003,39229.1928912,188900.3353731434,161579.4382705312,124167.49281985775,76010.81748493682,69383.87255793382,59138.229798830514,106323.84811408889,95252.70238428362,74414.03393369779,-3.0528104545454546,-3.764769333333333,-4.41063245,-2.6444069090909084,-4.025779904761905,-5.1663464,341.6747239554543,355.2820732110988,301.8747719428469,-0.43263445148131163,-0.4563478096759437,-0.45387831569910375,49.11476085003714,43.3720971711911,39.22939036135983,-9776.78800971127,-7825.479860151856,-5013.543634189207,11418.096449530545,11238.055984293336,11156.077977863002,-0.40840354545454544,0.2610105714285715,0.7557139500000001,0.011702788959998989,-0.06493882059293626,-0.010377150827074022,-0.111115106875832,-0.025793725415193435,0.09451711697114043,0.02301671762270084,31038.18183329337,0.337898,0.297153,0.364948,0.040745,0.0,0.0,0.0,0.297153,0.0,7.735274891629186e-18,0.337898,0.297153,0.364948,0.040745,0.0,0.0,0.0,0.297153,0.0,7.735274891629186e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07705811111111113,-0.08834323377658697,-0.05453016666666667,0.0,0.0,0.0,0.0,-0.07411066666666667,0.0016993333333333311,0.07580999999999999,0.13798988888888894,-0.11914635993888371,-0.06313389999999995
2009,IRL,0.0,224875.511612,86797.42844,149620.621156,5.225,1.228358,387.62997327296563,0.6175387982152284,165.29625798166447,-6233.99048762282,26622.466118757002,0,0,0,243773.109792,243912.50862,209247.091596,90552.533592,97438.993208,87658.23589200001,155628.15934800002,155463.558472,140062.744452,4.525833,4.305833,3.765,4.634233,4.277608,3.079225,474.0523935436596,547.3419950477285,544.800159157414,0.4251373980427212,0.2394232740182252,0.23645299808159062,173.0496200906075,166.30756608283096,158.59344344165805,-9225.416426899219,-10103.070836758794,-7796.059057192477,28248.441720917002,30066.844156117,29375.982964321003,3.9966419999999996,-0.10839999999999961,0.028224999999999945,0.685775,-0.0005715115997481674,-0.07067457687395928,0.001058774658304615,-0.13390092879256957,-0.06047865967436592,-0.07752125817373545,0.1420699945678118,0.13242911111179115,4674.586122000034,26821.75212240003,180547.8784854415,188900.3353731434,161579.4382705312,65819.53971741784,76010.81748493682,69383.87255793382,101865.67298512853,106323.84811408889,95252.70238428362,-2.700079565217391,-3.0528104545454546,-3.764769333333333,-2.172807695652174,-2.6444069090909084,-4.025779904761905,253.52969967071348,341.6747239554543,355.2820732110988,-0.22811013391414992,-0.43263445148131163,-0.4563478096759437,53.72139047302947,49.11476085003714,43.3720971711911,-8474.055860299031,-9776.78800971127,-7825.479860151856,9103.255038264,11418.096449530545,11238.055984293336,-0.527271869565217,-0.40840354545454544,0.2610105714285715,-0.15506804561715934,-0.24423993716301742,-0.11880322219114471,-0.2446309788522584,-0.1086178349247168,-0.010318641084154506,0.08504618966789526,17078.83197282873,0.337898,0.297153,0.364948,0.040745,0.0,0.0,0.0,0.297153,0.0,7.735274891629186e-18,0.337898,0.297153,0.364948,0.040745,0.0,0.0,0.0,0.297153,0.0,7.735274891629186e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024703555555555534,-0.04278781334982263,-0.0222332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07705811111111113,-0.08834323377658697,-0.05453016666666667
2010,IRL,0.0,175429.88100000002,78424.047992,145472.521568,5.739167,0.81095,333.4041409462557,0.8617791247490891,163.7338137195448,-1574.3288243926495,26967.291937765003,0,0,0,224875.511612,243773.109792,243912.50862,86797.42844,90552.533592,97438.993208,149620.621156,155628.15934800002,155463.558472,5.225,4.525833,4.305833,1.228358,4.634233,4.277608,387.62997327296563,474.0523935436596,547.3419950477285,0.6175387982152284,0.4251373980427212,0.2394232740182252,165.29625798166447,173.0496200906075,166.30756608283096,-6233.99048762282,-9225.416426899219,-10103.070836758794,26622.466118757002,28248.441720917002,30066.844156117,4.928217,3.9966419999999996,-0.10839999999999961,0.028224999999999945,-0.0775212581737355,-0.04146880272747834,-0.0386018713911957,-0.18230563002680966,-0.0575598335024626,-0.21988001386879963,0.029191536083733077,0.12429624873490175,-22434.548103999972,4674.586122000034,154127.45203521478,180547.8784854415,188900.3353731434,59321.95374385876,65819.53971741784,76010.81748493682,91613.73175208148,101865.67298512853,106323.84811408889,-1.8884092500000005,-2.700079565217391,-3.0528104545454546,-5.4881490416666665,-2.172807695652174,-2.6444069090909084,156.5435419137398,253.52969967071348,341.6747239554543,-0.026204144828553044,-0.22811013391414992,-0.43263445148131163,43.72963709437688,53.72139047302947,49.11476085003714,-5129.54426017684,-8474.055860299031,-9776.78800971127,7097.9771428429995,9103.255038264,11418.096449530545,3.599739791666666,-0.527271869565217,-0.40840354545454544,-0.22527570325127017,-0.20441503531379662,-0.15329851075407352,-0.28239955057118293,-0.10097649419086926,-0.12272807042804436,0.07304759139701061,-5881.611740563111,0.337898,0.297153,0.364948,0.040745,0.0,0.0,0.0,0.297153,0.0,7.735274891629186e-18,0.337898,0.297153,0.364948,0.040745,0.0,0.0,0.0,0.297153,0.0,7.735274891629186e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024703555555555534,-0.04278781334982263,-0.0222332
2011,IRL,0.0,156309.402208,63316.995344,140384.85812800002,9.601666,1.3906,268.16368642818276,1.1050983429547265,167.96632540220455,-2213.397677635115,26959.115473970003,0,0,0,175429.88100000002,224875.511612,243773.109792,78424.047992,86797.42844,90552.533592,145472.521568,149620.621156,155628.15934800002,5.739167,5.225,4.525833,0.81095,1.228358,4.634233,333.4041409462557,387.62997327296563,474.0523935436596,0.8617791247490891,0.6175387982152284,0.4251373980427212,163.7338137195448,165.29625798166447,173.0496200906075,-1574.3288243926495,-6233.99048762282,-9225.416426899219,26967.291937765003,26622.466118757002,28248.441720917002,8.211065999999999,4.928217,3.9966419999999996,-0.10839999999999961,-0.21988001386879966,-0.09647037473913433,-0.027724116876075854,-0.13989071038251355,0.012952437143494101,-0.10899214365881038,-0.09932426121409443,0.11126806818695595,-31183.67533639997,-22434.548103999972,98516.72334180621,154127.45203521478,180547.8784854415,48575.695146104415,59321.95374385876,65819.53971741784,83801.08289399822,91613.73175208148,101865.67298512853,-1.29870588,-1.8884092500000005,-2.700079565217391,-5.68603108,-5.4881490416666665,-2.172807695652174,96.05596791048029,156.5435419137398,253.52969967071348,0.21908434749844974,-0.026204144828553044,-0.22811013391414992,40.41800734848212,43.72963709437688,53.72139047302947,-264.7008265395955,-5129.54426017684,-8474.055860299031,7158.883876137283,7097.9771428429995,9103.255038264,4.3873252,3.599739791666666,-0.527271869565217,-0.3582479713108647,-0.25089931418737776,-0.1360333182908673,-0.22821798298642082,-0.026256869620293007,-0.245907864663783,0.05684342861441218,-32723.3999783557,0.213797,0.20953,0.576673,0.004267,-0.087623,-0.1241009999999999,-0.036478,0.297153,0.0,-0.0262868999999999,0.337898,0.297153,0.364948,0.040745,0.0,0.0,0.0,0.297153,0.0,7.735274891629186e-18,-0.12410099999999999,-0.087623,0.211725,-0.036478000000000003,-0.087623,-0.1241009999999999,-0.036478,0.0,0.0,-0.026286899999999908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,IRL,0.0,153795.49792,66921.675772,139032.61074,6.171667,0.5731834,259.69090012713434,1.1966992918020998,170.80940320336745,-4672.950750866957,26826.81709839754,0,0,0,156309.402208,175429.88100000002,224875.511612,63316.995344,78424.047992,86797.42844,140384.85812800002,145472.521568,149620.621156,9.601666,5.739167,5.225,1.3906,0.81095,1.228358,268.16368642818276,333.4041409462557,387.62997327296563,1.1050983429547265,0.8617791247490891,0.6175387982152284,167.96632540220455,163.7338137195448,165.29625798166447,-2213.397677635115,-1574.3288243926495,-6233.99048762282,26959.115473970003,26967.291937765003,26622.466118757002,5.5984836,8.211065999999999,4.928217,3.9966419999999996,-0.10899214365881037,-0.19263291088393023,-0.034973363939538135,-0.19567979669631527,-0.0003031992909732881,-0.016082873150872756,-0.1354644719004485,0.07478029120471208,-23236.051986799997,-31183.67533639997,75607.13980589058,98516.72334180621,154127.45203521478,31600.346530946546,48575.695146104415,59321.95374385876,75490.30088115216,83801.08289399822,91613.73175208148,2.6137433461538455,-1.29870588,-1.8884092500000005,-4.887687576923077,-5.68603108,-5.4881490416666665,27.121053088158106,96.05596791048029,156.5435419137398,0.4539772446464545,0.21908434749844974,-0.026204144828553044,43.09598028696948,40.41800734848212,43.72963709437688,-893.5888787613073,-264.7008265395955,-5129.54426017684,6875.365724798539,7158.883876137283,7097.9771428429995,7.501430923076922,4.3873252,3.599739791666666,-0.23303018224844085,-0.3370258777646785,-0.13784123262269488,-0.2748783499807657,-0.03846223126994868,-0.27180191432247947,0.017987175439901137,-40049.77068995763,0.331343,0.122208,0.546448,0.209135,-0.087322,0.117546,0.204868,0.2679453333333333,0.0505891626372026,-0.0612457999999999,0.213797,0.20953,0.576673,0.004267,-0.087623,-0.1241009999999999,-0.036478,0.297153,0.0,-0.0262868999999999,0.034812000000000065,-0.14573733333333333,0.1109250000000001,0.1805493333333333,-0.05811433333333332,0.15891299999999997,0.21702733333333332,-0.029207666666666687,0.0505891626372026,-0.05248349999999994,-0.12410099999999999,-0.087623,0.211725,-0.036478000000000003,-0.087623,-0.1241009999999999,-0.036478,0.0,0.0,-0.026286899999999908
