year,iso,crisisjst,tloans,tmort,money,ltrate,stir,hpnom,debtgdp,cpi,ca,rgdpmad,target_h1,target_h2,target_h3,tloans_lag1,tloans_lag2,tloans_lag3,tmort_lag1,tmort_lag2,tmort_lag3,money_lag1,money_lag2,money_lag3,ltrate_lag1,ltrate_lag2,ltrate_lag3,stir_lag1,stir_lag2,stir_lag3,hpnom_lag1,hpnom_lag2,hpnom_lag3,debtgdp_lag1,debtgdp_lag2,debtgdp_lag3,cpi_lag1,cpi_lag2,cpi_lag3,ca_lag1,ca_lag2,ca_lag3,rgdpmad_lag1,rgdpmad_lag2,rgdpmad_lag3,term_spread,term_spread_lag1,term_spread_lag2,term_spread_lag3,tloans_gr_lag1,tmort_gr_lag1,money_gr_lag1,hpnom_gr_lag1,rgdpmad_gr_lag1,tloans_gr_raw,tloans_gr_roll3_mean_lag1,tloans_gr_roll3_std_lag1,tloans_slope4,tloans_slope4_lag1,tloans_lag1_dm,tloans_lag2_dm,tloans_lag3_dm,tmort_lag1_dm,tmort_lag2_dm,tmort_lag3_dm,money_lag1_dm,money_lag2_dm,money_lag3_dm,ltrate_lag1_dm,ltrate_lag2_dm,ltrate_lag3_dm,stir_lag1_dm,stir_lag2_dm,stir_lag3_dm,hpnom_lag1_dm,hpnom_lag2_dm,hpnom_lag3_dm,debtgdp_lag1_dm,debtgdp_lag2_dm,debtgdp_lag3_dm,cpi_lag1_dm,cpi_lag2_dm,cpi_lag3_dm,ca_lag1_dm,ca_lag2_dm,ca_lag3_dm,rgdpmad_lag1_dm,rgdpmad_lag2_dm,rgdpmad_lag3_dm,term_spread_lag1_dm,term_spread_lag2_dm,term_spread_lag3_dm,tloans_gr_lag1_dm,tmort_gr_lag1_dm,money_gr_lag1_dm,hpnom_gr_lag1_dm,rgdpmad_gr_lag1_dm,tloans_gr_roll3_mean_lag1_dm,tloans_gr_roll3_std_lag1_dm,tloans_slope4_lag1_dm
1992,CAN,0.0,531.78025,261.65,404.448,8.765,6.585,101.06630405806956,0.902315555047967,107.2056,-27.60701119814379,18146.724685223868,0,0,0,507.98524999999995,482.0585,449.873,243.998,226.016,212.517,391.322,373.909,345.478,9.76416666666666,10.8516666666667,9.92,8.72666666666666,12.8083333333333,12.0541666666667,97.12562578107995,100.0,92.12891518236003,0.8233953487693455,0.7518991176916141,0.7224708709375305,105.6152,100.0,95.45201,-26.434076762809994,-23.507023432985626,-25.72172446108575,18262.46376863137,18872.38850546588,19108.487068697887,2.1800000000000006,1.0375000000000014,-1.9566666666665995,-2.134166666666699,0.053783410104790125,0.07956073906272122,0.04657015477027836,-0.028743742189200533,-0.03231836482477357,0.046841911256281676,0.08436556811842366,0.038623813315020565,27.164849999999987,35.94262499999997,125.35666666666663,119.3159,108.91300000000001,74.68199999999999,68.03999999999999,68.17625000000001,98.57616666666667,97.39580000000001,86.20600000000002,-0.487500000000022,0.7200000000000202,-0.26458333333335027,-1.421944444444451,3.191666666666629,3.0468750000000338,20.736312299915127,28.332823822602208,25.57717375620281,0.11033264561312361,0.046603697442470726,0.021469313360483855,15.967923333333346,12.423267999999993,9.844097500000004,-8.248706509283181,-6.385983815350574,-10.750856054313374,-198.5828680971572,493.610242484825,912.1360071460404,0.934444444444428,-2.4716666666666076,-3.311458333333384,-0.04675534076894777,-0.07511942897406786,-0.06476969260288365,-0.15044657908249615,-0.04672006264442357,-0.021271433955282235,0.00499092731259787,-5.143891666666683
1993,CAN,0.0,551.0995,276.491,415.341,7.845,4.84333333333333,108.08263367319739,0.9632376399920791,109.1797,-29.595384648695113,18309.1076884394,0,0,0,531.78025,507.98524999999995,482.0585,261.65,243.998,226.016,404.448,391.322,373.909,8.765,9.76416666666666,10.8516666666667,6.585,8.72666666666666,12.8083333333333,101.06630405806956,97.12562578107995,100.0,0.902315555047967,0.8233953487693455,0.7518991176916141,107.2056,105.6152,100.0,-27.60701119814379,-26.434076762809994,-23.507023432985626,18146.724685223868,18262.46376863137,18872.38850546588,3.0016666666666696,2.1800000000000006,1.0375000000000014,-1.9566666666665995,0.046841911256281704,0.072344855285699,0.03354270907334619,0.04057300269932736,-0.006337539385364928,0.036329386057492696,0.05738961528895888,0.012739543208255166,23.09180000000006,27.164849999999987,131.24357142857144,125.35666666666663,119.3159,81.66514285714283,74.68199999999999,68.03999999999999,97.61985714285714,98.57616666666667,97.39580000000001,-1.4170238095238226,-0.487500000000022,0.7200000000000202,-3.360476190476187,-1.421944444444451,3.191666666666629,21.71466024834544,20.736312299915127,28.332823822602208,0.17349104537558468,0.11033264561312361,0.046603697442470726,15.277191428571427,15.967923333333346,12.423267999999993,-8.243254300433666,-8.248706509283181,-6.385983815350574,-285.9529703479202,-198.5828680971572,493.610242484825,1.943452380952366,0.934444444444428,-2.4716666666666076,-0.045904282822631565,-0.06981540792207877,-0.06700218953266854,-0.05605540434688555,-0.012952560097611,-0.04399309999369056,-0.0218915282566871,-12.635693749999994
1994,CAN,0.0,571.88525,284.163,426.028,8.63166666666666,5.53833333333333,112.0316271653187,0.9796179137160075,109.382,-19.50875400214093,18941.768399849854,0,0,0,551.0995,531.78025,507.98524999999995,276.491,261.65,243.998,415.341,404.448,391.322,7.845,8.765,9.76416666666666,4.84333333333333,6.585,8.72666666666666,108.08263367319739,101.06630405806956,97.12562578107995,0.9632376399920791,0.902315555047967,0.8233953487693455,109.1797,107.2056,105.6152,-29.595384648695113,-27.60701119814379,-26.434076762809994,18309.1076884394,18146.724685223868,18262.46376863137,3.09333333333333,3.0016666666666696,2.1800000000000006,1.0375000000000014,0.03632938605749275,0.056720810242690656,0.026933004984571636,0.06942303550643808,0.00894833674022469,0.0377168732688018,0.045651569139521474,0.008787685965435298,21.101924999999977,23.09180000000006,134.15737500000006,131.24357142857144,125.35666666666663,86.298,81.66514285714283,74.68199999999999,96.31037500000002,97.61985714285714,98.57616666666667,-2.159895833333345,-1.4170238095238226,-0.487500000000022,-4.682083333333335,-3.360476190476187,-1.421944444444451,26.016657332430086,21.71466024834544,20.736312299915127,0.21272674964774863,0.17349104537558468,0.11033264561312361,15.341642499999992,15.277191428571427,15.967923333333346,-9.201220963430782,-8.243254300433666,-8.248706509283181,-87.82584583889911,-285.9529703479202,-198.5828680971572,2.522187499999989,1.943452380952366,0.934444444444428,-0.04985905333247315,-0.07546582326193299,-0.0640401522596333,-0.019197456633076898,0.004183681756208761,-0.048398962810846206,-0.022194797456725788,-14.181604999999923
1995,CAN,0.0,574.37975,295.983,445.04,8.28083333333333,6.8925,110.55127430671894,1.016010098392697,111.7536,-6.909471025977387,19237.797708562295,0,0,0,571.88525,551.0995,531.78025,284.163,276.491,261.65,426.028,415.341,404.448,8.63166666666666,7.845,8.765,5.53833333333333,4.84333333333333,6.585,112.0316271653187,108.08263367319739,101.06630405806956,0.9796179137160075,0.9632376399920791,0.902315555047967,109.382,109.1797,107.2056,-19.50875400214093,-29.595384648695113,-27.60701119814379,18941.768399849854,18309.1076884394,18146.724685223868,1.38833333333333,3.09333333333333,3.0016666666666696,2.1800000000000006,0.03771687326880174,0.02774773862440378,0.02573066468275468,0.03653679927953666,0.03455442625475,0.004361889032808319,0.04029605686085872,0.005711167789073019,14.85842499999994,21.101924999999977,140.03675000000004,134.15737500000006,131.24357142857144,84.38133333333337,86.298,81.66514285714283,96.29622222222224,96.31037500000002,97.61985714285714,-1.1332407407407565,-2.159895833333345,-1.4170238095238226,-3.466851851851853,-4.682083333333335,-3.360476190476187,27.074911120948045,26.016657332430086,21.71466024834544,0.2054707178552606,0.21272674964774863,0.17349104537558468,13.839315555555558,15.341642499999992,15.277191428571427,1.9077675679490476,-9.201220963430782,-8.243254300433666,554.5932928869879,-87.82584583889911,-285.9529703479202,2.3336111111110953,2.522187499999989,1.943452380952366,-0.042239184454605005,-0.09500566697247825,-0.0572374735289961,-0.0496840107808437,0.029266811051207972,-0.04684033754510237,-0.02210063028212724,-13.807879166666684
1996,CAN,0.0,599.95375,309.782,452.033,7.50333333333333,4.20666666666667,108.21078581228649,1.0171927577240745,113.4975,3.3254808347932685,19330.596623229223,0,0,0,574.37975,571.88525,551.0995,295.983,284.163,276.491,445.04,426.028,415.341,8.28083333333333,8.63166666666666,7.845,6.8925,5.53833333333333,4.84333333333333,110.55127430671894,112.0316271653187,108.08263367319739,1.016010098392697,0.9796179137160075,0.9632376399920791,111.7536,109.382,109.1797,-6.909471025977387,-19.50875400214093,-29.595384648695113,19237.797708562295,18941.768399849854,18309.1076884394,3.2966666666666606,1.38833333333333,3.09333333333333,3.0016666666666696,0.004361889032808422,0.04159584463846452,0.04462617480541185,-0.013213704880098598,0.015628388145363846,0.04452455017782242,0.02613604945303427,0.018869733084881924,14.905724999999995,14.85842499999994,128.52757499999996,140.03675000000004,134.15737500000006,87.76320000000001,84.38133333333337,86.298,105.67860000000002,96.29622222222224,96.31037500000002,-1.3707500000000117,-1.1332407407407565,-2.159895833333345,-1.7659999999999982,-3.466851851851853,-4.682083333333335,22.887067150253486,27.074911120948045,26.016657332430086,0.2213158307464239,0.2054707178552606,0.21272674964774863,14.82698400000001,13.839315555555558,15.341642499999992,14.316273787317686,1.9077675679490476,-9.201220963430782,795.1632723107323,554.5932928869879,-87.82584583889911,0.3952499999999859,2.3336111111110953,2.522187499999989,-0.07090092597342,-0.07060137573925326,-0.03198224412533936,-0.093914069298163,0.0070889050472431585,-0.05514530275978902,-0.00617948620105243,-18.07882500000005
1997,CAN,0.0,632.1107499999999,322.971,448.721,6.42416666666667,3.25833333333333,111.04627417220811,0.9631791266441836,115.32647854933933,-12.841153865047307,19961.8228974183,0,0,0,599.95375,574.37975,571.88525,309.782,295.983,284.163,452.033,445.04,426.028,7.50333333333333,8.28083333333333,8.63166666666666,4.20666666666667,6.8925,5.53833333333333,108.21078581228649,110.55127430671894,112.0316271653187,1.0171927577240745,1.016010098392697,0.9796179137160075,113.4975,111.7536,109.382,3.3254808347932685,-6.909471025977387,-19.50875400214093,19330.596623229223,19237.797708562295,18941.768399849854,3.1658333333333397,3.2966666666666606,1.38833333333333,3.09333333333333,0.04452455017782238,0.04662092079612673,0.01571319431961171,-0.02117106753504154,0.004823780563282733,0.05359913159972729,0.028867770826477512,0.021493947940952326,20.62504999999998,14.905724999999995,142.41725000000002,128.52757499999996,140.03675000000004,93.58372727272726,87.76320000000001,84.38133333333337,103.06445454545457,105.67860000000002,96.29622222222224,-2.023636363636374,-1.3707500000000117,-1.1332407407407565,-4.291287878787874,-1.7659999999999982,-3.466851851851853,18.465936187616165,22.887067150253486,27.074911120948045,0.2023788691008538,0.2213158307464239,0.2054707178552606,15.222976363636349,14.82698400000001,13.839315555555558,23.24974621287764,14.316273787317686,1.9077675679490476,815.6746167675919,795.1632723107323,554.5932928869879,2.2676515151514995,0.3952499999999859,2.3336111111110953,-0.023648172231064038,-0.058516162007665726,-0.05769700019860556,-0.09248002502328963,-0.004424593039562271,-0.04628632552414699,-0.002868661767087312,-15.77167187499999
1998,CAN,0.0,677.70025,333.294,451.738,5.465,4.730833333333333,111.77165440987653,0.951645567683418,116.46496345234749,-13.774060626959622,20612.3873465468,0,0,0,632.1107499999999,599.95375,574.37975,322.971,309.782,295.983,448.721,452.033,445.04,6.42416666666667,7.50333333333333,8.28083333333333,3.25833333333333,4.20666666666667,6.8925,111.04627417220811,108.21078581228649,110.55127430671894,0.9631791266441836,1.0171927577240745,1.016010098392697,115.32647854933933,113.4975,111.7536,-12.841153865047307,3.3254808347932685,-6.909471025977387,19961.8228974183,19330.596623229223,19237.797708562295,0.7341666666666669,3.1658333333333397,3.2966666666666606,1.38833333333333,0.05359913159972735,0.042575101200198924,-0.007326898699873708,0.02620338017728062,0.03265425721162399,0.07212264622931985,0.03416185693678601,0.02620335040227243,34.21184999999989,20.62504999999998,162.70614583333332,142.41725000000002,128.52757499999996,98.97408333333337,93.58372727272726,87.76320000000001,91.16375,103.06445454545457,105.67860000000002,-2.9341666666666697,-2.023636363636374,-1.3707500000000117,-4.882013888888889,-4.291287878787874,-1.7659999999999982,19.762596531903128,18.465936187616165,22.887067150253486,0.13150033226255853,0.2023788691008538,0.2213158307464239,15.783373549339316,15.222976363636349,14.82698400000001,5.14563266196393,23.24974621287764,14.316273787317686,1378.9280062260368,815.6746167675919,795.1632723107323,1.9478472222222203,2.2676515151514995,0.3952499999999859,-0.012423756969971424,-0.057242330511987564,-0.07549191138185411,-0.03669830230885024,0.023808119339648284,-0.03636360686142381,0.0021276068709415244,-8.299938888888896
1999,CAN,0.0,683.58725,341.492,477.142,5.690833333333334,4.71975,112.29013252985528,0.9136915092102222,118.4968782119764,1.2200952687268516,21563.04067519223,0,0,0,677.70025,632.1107499999999,599.95375,333.294,322.971,309.782,451.738,448.721,452.033,5.465,6.42416666666667,7.50333333333333,4.730833333333333,3.25833333333333,4.20666666666667,111.77165440987653,111.04627417220811,108.21078581228649,0.951645567683418,0.9631791266441836,1.0171927577240745,116.46496345234749,115.32647854933933,113.4975,-13.774060626959622,-12.841153865047307,3.3254808347932685,20612.3873465468,19961.8228974183,19330.596623229223,0.9710833333333335,0.7341666666666669,3.1658333333333397,3.2966666666666606,0.07212264622931985,0.03196262203108013,0.006723554279830888,0.006532233909473758,0.032590432871370534,0.008686731338818365,0.05674877600228986,0.014066055641645425,29.64900000000002,34.21184999999989,195.77978846153843,162.70614583333332,142.41725000000002,101.6836923076923,98.97408333333337,93.58372727272726,87.16815384615381,91.16375,103.06445454545457,-3.667628205128212,-2.9341666666666697,-2.023636363636374,-3.0339743589743575,-4.882013888888889,-4.291287878787874,18.967777036348224,19.762596531903128,18.465936187616165,0.10985136312775001,0.13150033226255853,0.2023788691008538,15.707752794705996,15.783373549339316,15.222976363636349,3.816908002977465,5.14563266196393,23.24974621287764,1923.421070260225,1378.9280062260368,815.6746167675919,-0.6336538461538541,1.9478472222222203,2.2676515151514995,0.007135070740452026,-0.06308461547177407,-0.055150465786995014,-0.05331125671758625,0.021760285054424136,-0.010470905353972333,-0.010203106696134712,6.116854999999902
2000,CAN,0.0,708.4739999999999,350.241,510.32,5.885833333333333,5.489833333333333,113.7428495263996,0.8212687062792537,121.7400285915097,27.745335543210178,22487.70818622514,0,0,0,683.58725,677.70025,632.1107499999999,341.492,333.294,322.971,477.142,451.738,448.721,5.690833333333334,5.465,6.42416666666667,4.71975,4.730833333333333,3.25833333333333,112.29013252985528,111.77165440987653,111.04627417220811,0.9136915092102222,0.951645567683418,0.9631791266441836,118.4968782119764,116.46496345234749,115.32647854933933,1.2200952687268516,-13.774060626959622,-12.841153865047307,21563.04067519223,20612.3873465468,19961.8228974183,0.3959999999999999,0.9710833333333335,0.7341666666666669,3.1658333333333397,0.00868673133881839,0.024596902434487377,0.05623613687579968,0.004638726363282118,0.046120486320314354,0.0364061061700609,0.0448028363892885,0.032619931507755016,23.497675,29.64900000000002,187.6825178571429,195.77978846153843,162.70614583333332,102.61857142857144,101.6836923076923,98.97408333333337,106.34585714285714,87.16815384615381,91.16375,-3.179821428571435,-3.667628205128212,-2.9341666666666697,-2.8283452380952365,-3.0339743589743575,-4.882013888888889,18.131413939444954,18.967777036348224,19.762596531903128,0.06405077871685771,0.10985136312775001,0.13150033226255853,16.6176852118559,15.707752794705996,15.783373549339316,18.538427612736974,3.816908002977465,5.14563266196393,2736.6871796013547,1923.421070260225,1378.9280062260368,-0.3514761904761978,-0.6336538461538541,1.9478472222222203,-0.05684969574546882,-0.06559767233976879,-0.0013955396689496746,-0.051103898362425106,0.033616470422258404,-0.02154426952080933,0.009201028061319439,0.9979272727273134
2001,CAN,0.0,743.24425,372.854,540.224,5.7825,3.76858333333333,115.92730545453658,0.8265914473019219,124.79300604441946,25.09591131608721,22686.64558523288,0,0,0,708.4739999999999,683.58725,677.70025,350.241,341.492,333.294,510.32,477.142,451.738,5.885833333333333,5.690833333333334,5.465,5.489833333333333,4.71975,4.730833333333333,113.7428495263996,112.29013252985528,111.77165440987653,0.8212687062792537,0.9136915092102222,0.951645567683418,121.7400285915097,118.4968782119764,116.46496345234749,27.745335543210178,1.2200952687268516,-13.774060626959622,22487.70818622514,21563.04067519223,20612.3873465468,2.01391666666667,0.3959999999999999,0.9710833333333335,0.7341666666666669,0.03640610617006079,0.025619926674709706,0.06953485545183613,0.012937174120424765,0.04288205568784726,0.049077665517718305,0.03907182791273304,0.031801861247508036,22.15187500000002,23.497675,200.05709999999993,187.6825178571429,195.77978846153843,104.52633333333333,102.61857142857144,101.6836923076923,132.4341333333333,106.34585714285714,87.16815384615381,-2.772833333333339,-3.179821428571435,-3.667628205128212,-1.8697055555555542,-2.8283452380952365,-3.0339743589743575,18.375370006692933,18.131413939444954,18.967777036348224,-0.032642076128567954,0.06405077871685771,0.10985136312775001,18.752989910598814,16.6176852118559,15.707752794705996,43.82777271303784,18.538427612736974,3.816908002977465,3478.908878660841,2736.6871796013547,1923.421070260225,-0.9031277777777849,-0.3514761904761978,-0.6336538461538541,-0.025069628360978646,-0.05988910007527727,0.012002860312011747,-0.039155172150823515,0.02797686333105857,-0.025618026495764078,0.0076751864117401945,-5.236558333333317
2002,CAN,0.0,775.79275,405.953,570.306,5.661666666666667,2.58575,124.95347148003495,0.8055399187270418,127.63283666010683,19.765396119036005,23155.136569813305,0,0,0,743.24425,708.4739999999999,683.58725,372.854,350.241,341.492,540.224,510.32,477.142,5.7825,5.885833333333333,5.690833333333334,3.76858333333333,5.489833333333333,4.71975,115.92730545453658,113.7428495263996,112.29013252985528,0.8265914473019219,0.8212687062792537,0.9136915092102222,124.79300604441946,121.7400285915097,118.4968782119764,25.09591131608721,27.745335543210178,1.2200952687268516,22686.64558523288,22487.70818622514,21563.04067519223,3.075916666666667,2.01391666666667,0.3959999999999999,0.9710833333333335,0.049077665517718416,0.064564114424068,0.058598526414798666,0.019205215424376844,0.00884649504343886,0.04379246795383884,0.03139016767553252,0.020657362372692348,31.13867499999993,22.15187500000002,222.32378125000002,200.05709999999993,187.6825178571429,120.6064375,104.52633333333333,102.61857142857144,154.06100000000004,132.4341333333333,106.34585714285714,-2.70286458333334,-2.772833333333339,-3.179821428571435,-3.4740989583333355,-1.8697055555555542,-2.8283452380952365,19.411365309411607,18.375370006692933,18.131413939444954,-0.02527920534786432,-0.032642076128567954,0.06405077871685771,20.633905494096155,18.752989910598814,16.6176852118559,38.439112691350005,43.82777271303784,18.538427612736974,3460.41447275228,3478.908878660841,2736.6871796013547,0.7712343749999966,-0.9031277777777849,-0.3514761904761978,-0.010726760455922447,-0.016952305654233835,0.0002663405875068317,-0.030276786036816536,-0.0079238215354204,-0.03146982769755286,-0.004017540063914079,-6.179546153846115
