year,country,iso,ifs,pop,rgdpmad,rgdpbarro,rconsbarro,gdp,iy,cpi,ca,imports,exports,narrowm,money,stir,ltrate,hpnom,unemp,wage,debtgdp,revenue,expenditure,xrusd,tloans,tmort,thh,tbus,bdebt,lev,ltd,noncore,crisisjst,crisisjst_old,peg,peg_strict,peg_type,peg_base,jsttrilemmaiv,eq_tr,housing_tr,bond_tr,bill_rate,rent_ipolated,housing_capgain_ipolated,housing_capgain,housing_rent_rtn,housing_rent_yd,eq_capgain,eq_dp,eq_capgain_interp,eq_tr_interp,eq_dp_interp,bond_rate,eq_div_rtn,capital_tr,risky_tr,safe_tr,P_pos,P_neg,P_neutral,n_speeches,net_sentiment,P_neg_change,P_pos_change,net_sent_change,P_neg_roll3_mean,P_neg_roll3_std,net_sentiment_roll3_mean,net_sentiment_roll3_std,P_neg_slope4,net_sent_slope4,P_pos_lag1,P_pos_lag2,P_neg_lag1,P_neg_lag2,P_neutral_lag1,P_neutral_lag2,net_sentiment_lag1,net_sentiment_lag2,P_neg_change_lag1,P_neg_change_lag2,P_pos_change_lag1,P_pos_change_lag2,net_sent_change_lag1,net_sent_change_lag2,P_neg_roll3_mean_lag1,P_neg_roll3_mean_lag2,P_neg_roll3_std_lag1,P_neg_roll3_std_lag2,P_neg_slope4_lag1,P_neg_slope4_lag2,net_sent_slope4_lag1,net_sent_slope4_lag2
2008,Switzerland,CHE,146,7581.52,25293.204039277472,108.09153373128267,101.87,617696.48,0.26052001629970767,131.86478270464346,9847.68713537907,197520.48,215984.07,328752.0,637700.0000000001,0.01,2.89666666666667,110.19670355652842,3.3497,152.3313121035643,0.44572000000000006,67734.2,62015.47,1.0637,828694.0,700738.0,628658.2407284904,200035.75927150963,469806.0,4.5672430992126465,113.94303131103516,74.7251205444336,1.0,1.0,0.0,0.0,FLOAT,DEU,0.0,-0.3404650092124939,0.09134604036808014,0.10948916524648666,9.999999747378752e-05,,,0.040997542440891266,0.050348494201898575,0.048365622758865356,-0.3591339886188507,0.029130863025784492,,,,0.0215000007301569,0.01866897940635681,-0.06930125504732132,-0.08536092191934586,0.05479458346962929,0.347593,0.244017,0.40839,27.0,0.103576,0.046094000000000024,0.06992599999999999,0.023832000000000006,0.15844333333333332,0.081063595777225,0.15036399999999997,0.11317915940666813,0.02281589999999999,-0.01617599999999997,0.277667,0.346109,0.197923,0.065203,0.524409,0.588688,0.079744,0.280906,0.13272,-0.147001,-0.068442,0.043462999999999974,-0.201162,0.190464,0.14218033333333333,0.16827166666666668,0.07374678711871677,0.03815151171753659,-6.339999999998606e-05,-0.017175199999999988,-0.005711399999999994,0.0612772
2009,Switzerland,CHE,146,7690.3552008428815,24538.194701964352,104.52935434864807,102.93,607377.28,0.24541616524033774,131.2330735074545,36289.95553939985,168998.16,187447.55,396652.0,678440.0000000001,0.05,2.20333333333333,117.27162480646173,4.1161,154.59809923595807,0.42765000000000003,64601.69,62415.7,1.0305,835867.8489171987,733808.363,618658.0919974977,217209.75691970094,520651.0,5.150627613067627,113.9256820678711,70.62964630126953,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,0.23181472718715668,0.11375248432159424,0.04250982776284218,0.0005000000237487257,,,0.06415607780218124,0.04959641024470329,0.04660633206367493,0.19420038163661957,0.031497519463300705,,,,0.019700000062584877,0.03761434927582741,0.15156681835651398,0.16637860238552094,0.02150491438806057,0.337336,0.202697,0.459967,22.0,0.134638,-0.04132000000000002,-0.01025699999999996,0.031062000000000006,0.16904766666666668,0.09283830193047121,0.15474199999999996,0.10990908619399943,0.0458576,-0.04149720000000001,0.347593,0.277667,0.244017,0.197923,0.40839,0.524409,0.103576,0.079744,0.046094000000000024,0.13272,0.06992599999999999,-0.068442,0.023832000000000006,-0.201162,0.15844333333333332,0.14218033333333333,0.081063595777225,0.07374678711871677,0.02281589999999999,-6.339999999998606e-05,-0.01617599999999997,-0.005711399999999994
2010,Switzerland,CHE,146,7774.228199657579,25033.238641853633,106.8269999863005,103.77291048124901,629325.24,0.24449661684560803,132.13551521772445,76810.68725898478,183436.23,203483.8,432179.0,726050.0000000001,0.04,1.63166666666667,123.40993509316534,4.8029,154.2768980761247,0.41144,67095.97,63738.55,0.9396,837389.4652293124,767087.971,632440.1229771441,204949.34225216837,541945.0,5.337452411651611,115.25738525390625,71.31761932373047,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,0.02918740175664425,0.09947818517684937,0.05230806767940521,0.00039999998989515007,,,0.052357807755470276,0.04712037742137909,0.04477600380778313,0.001141275279223919,0.028014155104756355,,,,0.016699999570846558,0.028046127408742905,0.06394629925489426,0.06813753396272659,0.02635403349995613,0.240147,0.158046,0.601807,16.0,0.082102,-0.044650999999999996,-0.09718900000000003,-0.05253600000000001,0.21487899999999996,0.025346894326524635,0.10598599999999998,0.02752623991757683,-0.01609509999999998,0.00381360000000001,0.337336,0.347593,0.202697,0.244017,0.459967,0.40839,0.134638,0.103576,-0.04132000000000002,0.046094000000000024,-0.01025699999999996,0.06992599999999999,0.031062000000000006,0.023832000000000006,0.16904766666666668,0.15844333333333332,0.09283830193047121,0.081063595777225,0.0458576,0.02281589999999999,-0.04149720000000001,-0.01617599999999997
2011,Switzerland,CHE,146,7858.101198472277,25220.957647835698,107.67466241283864,104.06304126204749,641200.31,0.2463232172834593,132.43718858944325,46109.72819144031,184539.79,208202.78,483411.0,778579.0,0.07,1.47166666666667,129.36290623975103,4.4022,154.3461824938308,0.41545000000000004,67671.0,67502.77,0.9409,863380.8674329534,809368.075,659388.124472192,203992.74296076142,588098.0,5.607224941253662,113.57075500488281,70.28912353515625,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,-0.07721107453107834,0.09359367191791534,0.11861874908208847,0.000699999975040555,,,0.04821327328681946,0.045380398631095886,0.043293096125125885,-0.10536272823810577,0.03146711364388466,,,,0.007400000002235174,0.028151651844382286,0.02955327183008194,0.02610843814909458,0.05965937301516533,0.215148,0.311302,0.47355,14.0,-0.096154,0.15325600000000003,-0.024998999999999993,-0.178256,0.20158666666666666,0.04299625379417769,0.10677199999999999,0.02641341772660252,0.015720399999999992,-0.06517259999999998,0.240147,0.337336,0.158046,0.202697,0.601807,0.459967,0.082102,0.134638,-0.044650999999999996,-0.04132000000000002,-0.09718900000000003,-0.01025699999999996,-0.05253600000000001,0.031062000000000006,0.21487899999999996,0.16904766666666668,0.025346894326524635,0.09283830193047121,-0.01609509999999998,0.0458576,0.00381360000000001,-0.04149720000000001
2012,Switzerland,CHE,146,7942.972685368102,25285.386005433727,107.83416704066367,105.21478579910303,648980.52,0.252490322440634,131.5192764498544,59927.391465756125,277543.67,292958.2,538549.0,855170.0,-0.2,0.646666666666667,136.00613220858662,4.4846,155.30324937539493,0.42211,67109.27,66677.56,0.9166,917673.0897246049,847858.792,695937.8685204617,221735.22120414313,622615.8125,5.653100490570068,114.62178039550781,68.01750946044922,0.0,0.0,1.0,1.0,PEG,DEU,0.0,0.17722399532794952,0.0949576199054718,0.041854072362184525,-0.00019999999494757503,,,0.05140692740678787,0.04355069622397423,0.041421350091695786,0.13826759159564972,0.03422430157661438,,,,0.00559999980032444,0.0389564149081707,0.1177491843700409,0.1282346397638321,0.0208270363509655,0.187992,0.218446,0.593562,15.0,-0.030455,-0.09285600000000002,-0.027156000000000013,0.06569900000000001,0.224015,0.07882063960029763,0.040195333333333326,0.12096843947630861,0.02005030000000002,-0.0673535,0.215148,0.240147,0.311302,0.158046,0.47355,0.601807,-0.096154,0.082102,0.15325600000000003,-0.044650999999999996,-0.024998999999999993,-0.09718900000000003,-0.178256,-0.05253600000000001,0.20158666666666666,0.21487899999999996,0.04299625379417769,0.025346894326524635,0.015720399999999992,-0.01609509999999998,-0.06517259999999998,0.00381360000000001
2013,Switzerland,CHE,146,8026.845684182801,25485.441732448504,108.54322722370534,106.36548411607974,660648.77,0.2511656218329829,131.23565191234098,64298.84161011691,298394.3,332137.25,554429.0,920683.0,0.01,0.949166666666667,142.3555266584229,4.7467,156.840560819227,0.41566000000000003,69180.36,68248.47,0.8915,944512.1044301611,883972.711,720775.4236913007,223736.68073886036,613540.1875,6.010419845581055,108.39119720458984,66.16887664794922,0.0,0.0,1.0,1.0,PEG,DEU,-0.16583334,0.24600191414356232,0.08823960274457932,-0.04045632854104042,9.999999747378752e-05,,,0.04665485396981239,0.04158474877476692,0.03973110020160675,0.21017029881477356,0.029608743265271187,,,,0.012500000186264515,0.035831622779369354,0.14208349585533142,0.15776945650577545,-0.020178163424134254,0.351087,0.151664,0.497249,13.0,0.199422,-0.06678200000000001,0.163095,0.229877,0.22926466666666667,0.07719865960839827,-0.014835666666666686,0.09014861654142756,-0.011200199999999993,0.04176589999999997,0.187992,0.215148,0.218446,0.311302,0.593562,0.47355,-0.030455,-0.096154,-0.09285600000000002,0.15325600000000003,-0.027156000000000013,-0.024998999999999993,0.06569900000000001,-0.178256,0.224015,0.20158666666666666,0.07882063960029763,0.04299625379417769,0.02005030000000002,0.015720399999999992,-0.0673535,-0.06517259999999998
2014,Switzerland,CHE,146,8127.692980376664,25778.98587099018,109.8506104254852,106.10295334290933,672818.21,0.2528246888729405,131.2201814830221,54150.53854399111,252504.86,285178.88,567531.0,950999.0,-2.0,0.6925,146.25567807372212,4.8259,156.78883286399136,0.41608,68607.11,68626.72,0.9891,1029932.03103692,918552.63,785961.0189874194,243971.01204950534,629057.4375,5.637481212615967,109.17366027832031,66.83167266845703,0.0,0.0,1.0,1.0,PEG,DEU,0.0075,0.13001148402690887,0.05307064950466156,0.09706760197877884,-0.019999999552965164,,,0.012871205806732178,0.04019944369792938,0.0396886020898819,0.09732528030872345,0.029787162318825722,,,,0.003800000064074993,0.03268620744347572,0.08405531942844391,0.08818409591913223,0.03853379935026169,0.240249,0.207692,0.552059,10.0,0.032557,0.056027999999999994,-0.11083799999999999,-0.16686499999999999,0.22713733333333333,0.08017310781885245,0.024270999999999977,0.15520146343060043,-0.03776120000000004,0.061601,0.351087,0.187992,0.151664,0.218446,0.497249,0.593562,0.199422,-0.030455,-0.06678200000000001,-0.09285600000000002,0.163095,-0.027156000000000013,0.229877,0.06569900000000001,0.22926466666666667,0.224015,0.07719865960839827,0.07882063960029763,-0.011200199999999993,0.02005030000000002,0.04176589999999997,-0.0673535
2015,Switzerland,CHE,146,8225.544812327145,25887.977990460484,110.40768715967835,107.48832671652961,675735.65,0.25243445985088675,129.72212824397397,65835.8217941507,243771.93,279154.85,559290.0,966560.0,-1.0,-0.0691666666666667,150.00582366535602,4.8007,155.51077686134585,0.41657,72851.16,70684.63,0.9921,1008210.19182588,943588.0094557835,769384.6640764948,238825.52774938,639116.875,5.724527835845947,109.20259094238281,66.51456451416016,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,0.026751631870865822,0.06265551596879959,0.04209879785776138,-0.009999999776482582,,,0.022631734609603882,0.04002378135919571,0.03913801908493042,-0.002493094652891159,0.029317818582057953,,,,-0.00039999998989515007,0.02924472652375698,0.04376888647675514,0.04620636627078056,0.016049399971961975,0.251769,0.31733,0.4309,16.0,-0.065561,0.10963800000000001,0.01152000000000003,-0.098118,0.19260066666666667,0.035857637085192,0.06717466666666665,0.11878403056107051,0.035268,-0.027218299999999973,0.240249,0.351087,0.207692,0.151664,0.552059,0.497249,0.032557,0.199422,0.056027999999999994,-0.06678200000000001,-0.11083799999999999,0.163095,-0.16686499999999999,0.229877,0.22713733333333333,0.22926466666666667,0.08017310781885245,0.07719865960839827,-0.03776120000000004,-0.011200199999999993,0.061601,0.04176589999999997
2016,Switzerland,CHE,146,8314.41025154748,26120.518572067667,111.44207882657716,108.05385969450892,685440.98,0.25397980090610406,129.15874677627687,56561.641162308144,266137.16,298408.0,594550.0,995030.0,-0.9,-0.3625,152.40591684400172,4.9179,154.1837656423416,0.40482999999999997,72537.96,72165.77,1.016,1010305.39255617,967510.0,770983.552208277,239321.840347893,681198.0,6.108583450317383,108.30299377441406,65.96711730957031,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,-0.007899999618530273,0.05544978380203247,-0.0024187390226870775,-0.009000000000000001,,,0.016194581985473633,0.03925520181655884,0.03862961009144783,-0.040800001472234726,0.034299418330192566,,,,-0.00362,0.032899998128414154,,,-0.005709369666874409,0.27618,0.205205,0.518615,9.0,0.070975,-0.112125,0.02441099999999996,0.136536,0.225562,0.0842662955397946,0.05547266666666665,0.13396956149190506,0.027026099999999987,-0.048345900000000004,0.251769,0.240249,0.31733,0.207692,0.4309,0.552059,-0.065561,0.032557,0.10963800000000001,0.056027999999999994,0.01152000000000003,-0.11083799999999999,-0.098118,-0.16686499999999999,0.19260066666666667,0.22713733333333333,0.035857637085192,0.08017310781885245,0.035268,-0.03776120000000004,-0.027218299999999973,0.061601
2017,Switzerland,CHE,146,8407.269643092324,26259.9504401359,112.15673911420946,108.2943648146569,693694.13,0.25973533103816593,129.8471808809685,43040.770415029736,265571.54,294893.86,637053.0,1031170.0,-1.0,-0.0725,155.40603331730884,4.7967,154.67569168242372,0.41204999999999997,78079.93,72891.49,0.9753,1063037.3396319319,995286.0,811224.3191792099,251813.02045272195,731980.625,5.903562545776367,105.26526641845703,65.9438247680664,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,0.2004999965429306,0.05839460715651512,0.005397496744990349,-0.01,,,0.01934218406677246,0.03905242308974266,0.038311395794153214,0.16580000519752502,0.029764968901872635,,,,-0.000721,0.034699998795986176,,,-0.0023012515157461166,0.327162,0.145046,0.527793,12.0,0.182116,-0.06015899999999999,0.05098200000000003,0.111141,0.24340900000000001,0.06402953984685512,0.012656999999999983,0.07040971043826273,-0.030006299999999975,0.05852129999999998,0.27618,0.251769,0.205205,0.31733,0.518615,0.4309,0.070975,-0.065561,-0.112125,0.10963800000000001,0.02441099999999996,0.01152000000000003,0.136536,-0.098118,0.225562,0.19260066666666667,0.0842662955397946,0.035857637085192,0.027026099999999987,0.035268,-0.048345900000000004,-0.027218299999999973
2018,Switzerland,CHE,146,8471.172880284475,26828.437275195964,114.58108516145282,108.21152776529631,719271.62,0.255763942039166,131.06035352028297,44085.26198413066,273389.09,303885.76,671722.0,1063992.0,-0.95,0.0325,160.11865959460675,4.7133,156.22153825514587,0.39234,78365.58,73047.97,0.9847,1070820.3514600687,1031837.5130322911,817163.6857809797,253656.66567908908,720796.0,5.976469399060992,106.73064091636535,64.8228623251524,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,-0.09059999883174896,0.06874186545610428,0.008491598069667816,-0.0095,,,0.03027963638305664,0.03846222907304764,0.03733183443546295,-0.11760000139474869,0.030598368495702744,,,,0.000332,0.027000000700354576,,,-0.0005042009870521724,0.230693,0.096396,0.672911,9.0,0.134297,-0.04865000000000001,-0.096469,-0.047819,0.222527,0.08743845222212024,0.06250999999999998,0.1240552951348712,-0.07229609999999999,0.07107150000000001,0.327162,0.27618,0.145046,0.205205,0.527793,0.518615,0.182116,0.070975,-0.06015899999999999,-0.112125,0.05098200000000003,0.02441099999999996,0.111141,0.136536,0.24340900000000001,0.225562,0.06402953984685512,0.0842662955397946,-0.030006299999999975,0.027026099999999987,0.05852129999999998,-0.048345900000000004
2019,Switzerland,CHE,146,8532.080653233244,26968.575907835817,115.14437625071217,108.90285603123102,727212.15,0.25496660705731666,131.53365988760393,38543.03255938109,276058.12,311976.71,675753.0,1072273.0,-1.0,-0.49,165.879119535661,4.39,158.52694527763447,0.39793,80287.64,74331.51,0.9682,1104113.300939456,1064720.294111856,842570.1783546414,261543.12258481467,824738.3125,5.474937205837563,108.03953271111563,65.28172647913566,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,0.29899999499320984,0.0736410915851593,0.026516979560256004,-0.01,,,0.03612625598907471,0.037514835596084595,0.036206819117069244,0.26019999384880066,0.030788762494921684,,,,-0.00489,0.03880000114440918,,,0.008258489891886711,0.237106,0.122519,0.640375,11.0,0.114587,0.026123000000000007,0.006413000000000002,-0.019710000000000005,0.14888233333333337,0.05450585023952316,0.12912933333333332,0.05575041752608964,-0.02967080000000002,0.008301699999999997,0.230693,0.327162,0.096396,0.145046,0.672911,0.527793,0.134297,0.182116,-0.04865000000000001,-0.06015899999999999,-0.096469,0.05098200000000003,-0.047819,0.111141,0.222527,0.24340900000000001,0.08743845222212024,0.06402953984685512,-0.07229609999999999,-0.030006299999999975,0.07107150000000001,0.05852129999999998
2020,Switzerland,CHE,146,8592.988426182013,26106.34192738905,111.58738228034032,104.14092520193593,706241.81,0.2574120894293234,130.5792453996545,17883.253885983322,273557.21,299396.11,736521.0,1141632.0,-0.85,-0.525,173.0534423658934,4.82,154.7169931475854,0.42381,74884.74,92086.35,0.8806,1124874.2243209414,1097974.3813777429,858413.2398424989,266460.98447844246,831698.0625,5.1736787856259605,105.6157178420021,64.85944787304453,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,0.03999999910593033,0.07977505028247833,-0.009036127477884293,-0.0085,,,0.043250322341918945,0.036524731665849686,0.03501051664352417,0.00800000037997961,0.0317460335791111,,,,-0.0052380000000000005,0.03200000151991844,,,-0.008768063969910145,0.321618,0.229608,0.448774,10.0,0.092011,0.107089,0.084512,-0.022576,0.12132033333333336,0.024347140003156905,0.14366666666666664,0.03472584700670843,0.0279809,-0.029002499999999997,0.237106,0.230693,0.122519,0.096396,0.640375,0.672911,0.114587,0.134297,0.026123000000000007,-0.04865000000000001,0.006413000000000002,-0.096469,-0.019710000000000005,-0.047819,0.14888233333333337,0.222527,0.05450585023952316,0.08743845222212024,-0.02967080000000002,-0.07229609999999999,0.008301699999999997,0.07107150000000001
1997,Germany,DEU,134,81980.0,17708.525215602687,90.74741876466958,91.85,3835.6760044999996,0.23094571879013145,122.59459526127759,-20.64359883377388,772.326,888.641,927.0,2460.48333333333,3.184,5.640833333333332,121.35141024017808,9.8631,131.58918154498855,0.588666,418.5946,482.0828,1.7921,3614.15,1335.676,1388.9409999999998,2225.2,2591.390869140625,4.151107311248779,121.00951385498047,65.79512786865234,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,0.4082593023777008,0.025486722588539124,0.06561748683452606,0.0318400003015995,,,-0.01815607398748398,0.0436427965760231,0.044449832290410995,0.38626018166542053,0.015869423747062683,,,,0.05640833452343941,0.02199915051460266,0.0878300666809082,0.09902550280094147,0.04872874170541763,0.171991,0.076354,0.751656,8.0,0.095637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,Germany,DEU,134,81993.0,18028.880735795392,92.57589701448285,93.17,3939.8630685999997,0.23223905809563544,123.312222160368,-26.142940546036197,828.285,954.665,1020.0,2569.4,3.4139999999999997,4.571666666666666,119.09861817368083,9.7883,132.82658652996292,0.5953470000000001,456.2149,512.8167,1.673,3850.79,1430.201,1483.725,2367.06,2703.21923828125,4.033784866333008,122.13629150390625,67.43156433105469,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,0.1553555130958557,0.02639625407755375,0.11240861564874649,0.03413999825716019,,,-0.01855773665010929,0.04495399072766304,0.04580400884151459,0.13988125324249268,0.013575326651334763,,,,0.04571666568517685,0.015474260784685612,0.05885952711105347,0.0548846572637558,0.07327430695295334,0.162005,0.080811,0.757184,13.0,0.081195,0.004456999999999989,-0.009985999999999995,-0.014441999999999997,,,,,,,0.171991,,0.076354,,0.751656,,0.095637,,,,,,,,,,,,,,,
1999,Germany,DEU,134,82046.0,18380.04362314571,94.3798802838022,95.88,4027.9927684,0.23688801378785146,124.14945354264015,-61.117049361257585,869.9473165100001,997.4909024699999,1063.56861902,2667.556537,2.732,4.490833333333333,121.34081025136697,8.855,134.36450415414535,0.601394,479.1295,530.4211,1.9468743778618356,4095.84,1758.8564,1731.18923369,2364.65,2890.445068359375,4.127620697021484,120.33473205566406,68.38018035888672,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,0.316754549741745,0.0650995671749115,-0.019451305270195007,0.027319999411702156,,,0.018824676051735878,0.04627488926053047,0.04541987553238869,0.2977243661880493,0.014664273709058762,,,,0.04490833356976509,0.019030185416340828,0.11230591684579849,0.13912099599838257,0.003934347070753574,0.152114,0.090236,0.75765,14.0,0.061878,0.009425000000000003,-0.009891000000000011,-0.019317,0.0785825,0.0031515749237484344,0.088416,0.010212036133896112,,,0.162005,0.171991,0.080811,0.076354,0.757184,0.751656,0.081195,0.095637,0.004456999999999989,,-0.009985999999999995,,-0.014441999999999997,,,,,,,,,
2000,Germany,DEU,134,82157.0,18943.516375383148,97.27924202958009,98.03,4125.0214946999995,0.23757452647307278,125.8908948177662,-70.87662150479989,1052.84480313,1168.4930310299999,1103.36584786,2637.827921,4.112,5.263333333333333,121.34496191365133,7.9173,136.53880148488602,0.590658,571.9492,519.2885,2.101912950026867,4277.93,1868.2167,1798.3935083199995,2479.53,3151.878662109375,4.203848838806152,124.7293930053711,70.22653198242188,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,-0.09912479668855667,0.045999057590961456,0.06855292618274689,0.041120000183582306,,,3.2964948331937194e-05,0.04596609249711037,0.04596457630395889,-0.1106850653886795,0.012999063357710838,,,,0.05263333395123482,0.011560261249542236,0.015557564795017242,0.005884401500225067,0.0548364631831646,0.191787,0.086147,0.722066,15.0,0.10564,-0.004088999999999995,0.039673000000000014,0.043761999999999995,0.082467,0.007087611233695028,0.07957,0.016938063319045654,0.0038804000000000017,0.0010691999999999985,0.152114,0.162005,0.090236,0.080811,0.75765,0.757184,0.061878,0.081195,0.009425000000000003,0.004456999999999989,-0.009891000000000011,-0.009985999999999995,-0.019317,-0.014441999999999997,0.0785825,,0.0031515749237484344,,,,,
