tloans_gr,tmort_gr,money_gr,ca_gr,tloans_rgdp_gr,cpi,rgdpmad,net_sentiment_dm,P_pos_dm,P_neg_dm,net_sentiment_lag1_dm,P_pos_lag1_dm,P_neg_lag1_dm,crisisjst,year,iso
0.08002557232278651,0.16296229408805352,0.03989428046846455,0.05318624220293344,0.07842890459544116,162.515271835206,25255.63884313768,-0.03353469565217392,0.026027913043478262,0.0595624347826087,-0.09792869565217392,-0.021669130434782607,0.0762583913043478,0.0,2009,AUS
0.03618048954707187,0.10372141003172342,0.10231473786319545,-0.19089292660086377,0.022861972306219558,167.16850546816477,25584.48835604182,0.1342773043478261,0.09413591304347829,-0.040140565217391316,-0.030549695652173914,0.03171286956521738,0.0622623913043478,0.0,2010,AUS
0.055860253451194275,0.0703091003558618,0.07897131594509865,-0.0829694569719629,0.04366160633584992,172.77847872659174,25883.527952005992,-0.012604695652173918,0.009894913043478282,0.022500434782608714,0.1372623043478261,0.09982086956521741,-0.03744060869565222,0.0,2011,AUS
0.046800533638428954,0.06727260776894117,0.07009207973725595,0.477808949935151,0.02669353472418079,175.69218576779022,26390.436830679035,0.01842030434782608,-0.030474086956521734,-0.0488945652173913,-0.00961969565217391,0.015579869565217397,0.025200391304347813,0.0,2012,AUS
0.09222093800763154,0.06787453723905923,0.06890284061109742,-0.19317063236495746,0.08665078788168512,180.04100224719096,26525.71368012829,0.14816730434782607,0.035476913043478275,-0.11269056521739129,0.021405304347826087,-0.02478913043478262,-0.0461946086956522,0.0,2013,AUS
0.0891060881993484,0.07864131500420979,0.07134043033654214,-0.05576887645684636,0.0774106221596571,184.5202832209737,26813.654579488142,0.06268330434782608,0.05847791304347827,-0.004205565217391294,0.1511523043478261,0.04116186956521739,-0.10999060869565219,0.0,2014,AUS
0.08960031996819806,0.07647426835269622,0.05903115920536961,0.5287666879450383,0.08034796748146578,187.26003760299625,27043.29298405261,0.09721430434782607,0.0407769130434783,-0.056436565217391294,0.06566830434782608,0.06416286956521738,-0.0015056086956521941,0.0,2015,AUS
0.06523553856829034,0.07586530050211193,0.06668526467080715,-0.27461283870282205,0.05445098113329783,189.65188666666663,27319.882367187696,0.03975530434782608,0.005117913043478278,-0.03463656521739131,0.10019930434782609,0.04646186956521742,-0.053736608695652194,0.0,2016,AUS
0.036472103197363825,0.05557347918921085,0.044774118228836146,-0.16293026148815648,0.02791401625697687,193.43535700374525,27547.33906570701,0.12381630434782609,0.01425891304347826,-0.1095565652173913,0.04274030434782609,0.010802869565217393,-0.03193660869565221,0.0,2017,AUS
0.04394025361041498,0.041909032509667155,0.024168509110888747,-0.15108668071535802,0.031339281530223584,197.1753391760299,27883.914290433742,0.10127830434782609,0.012912913043478275,-0.0883655652173913,0.1268013043478261,0.019943869565217376,-0.1068566086956522,0.0,2018,AUS
0.034021753286585854,0.04482366494552692,0.023912628145053683,-1.3574942856662922,0.030219928938631124,200.2629988764044,27986.814400679978,-0.034221695652173915,-0.009330086956521738,0.02489143478260869,0.10426330434782609,0.01859786956521739,-0.0856656086956522,0.0,2019,AUS
0.01619218905041575,0.033468564028620085,0.12703662635331092,2.8264552880474056,0.046206541904961096,202.0460136329588,27183.90781478999,0.02877630434782608,0.07183691304347828,0.04306043478260868,-0.031236695652173907,-0.003645130434782623,0.02759139130434779,0.0,2020,AUS
0.04801548886737672,0.06072623442547309,-0.015410996518136044,-0.11715722648198534,0.013679098732100492,122.49836279046556,20809.35868631145,0.07990552941176471,0.04164670588235292,-0.03825882352941176,-0.003800200692041511,-0.04067469896193776,-0.036874498269896194,0.0,2000,BEL
-0.001526539422637474,-0.0055740602270411,0.059565257269827976,-0.12906238326484865,-0.006819169366552025,125.4811979244134,20920.25111546414,-0.1977044705882353,-0.10066629411764705,0.09703917647058823,0.08262379930795849,0.04196330103806223,-0.04066049826989619,0.0,2001,BEL
0.014728795403642136,0.0684667441383553,0.07837501070611097,0.34355565086853934,0.0030906115982192173,127.4236468682833,21162.974678941075,0.07241052941176473,0.07326070588235295,0.0008501764705882431,-0.1949862006920415,-0.10034969896193774,0.0946375017301038,0.0,2002,BEL
0.0028886063194260014,0.06786687651145829,0.06925418569254171,-0.20407023144453307,-0.0033192900440900397,129.35666359127515,21294.789764994453,-0.11222247058823528,-0.09808529411764705,0.014138176470588237,0.07512879930795852,0.07357730103806226,-0.0015514982698961871,0.0,2003,BEL
0.06735181118335754,0.09414428987382717,0.09430604982206403,-0.020856312042514813,0.03525785409968374,131.75881683416512,21954.94806866455,0.059614529411764705,0.11311270588235295,0.05349817647058824,-0.1095042006920415,-0.09776869896193774,0.011736501730103807,0.0,2004,BEL
