year,iso,crisisjst,tloans,tmort,money,ltrate,stir,hpnom,debtgdp,cpi,ca,rgdpmad,target_h1,target_h2,target_h3,tloans_lag1,tloans_lag2,tloans_lag3,tmort_lag1,tmort_lag2,tmort_lag3,money_lag1,money_lag2,money_lag3,ltrate_lag1,ltrate_lag2,ltrate_lag3,stir_lag1,stir_lag2,stir_lag3,hpnom_lag1,hpnom_lag2,hpnom_lag3,debtgdp_lag1,debtgdp_lag2,debtgdp_lag3,cpi_lag1,cpi_lag2,cpi_lag3,ca_lag1,ca_lag2,ca_lag3,rgdpmad_lag1,rgdpmad_lag2,rgdpmad_lag3,term_spread,term_spread_lag1,term_spread_lag2,term_spread_lag3,tloans_gr_lag1,tmort_gr_lag1,money_gr_lag1,hpnom_gr_lag1,rgdpmad_gr_lag1,tloans_gr_raw,tloans_gr_roll3_mean_lag1,tloans_gr_roll3_std_lag1,tloans_slope4,tloans_slope4_lag1,tloans_lag1_dm,tloans_lag2_dm,tloans_lag3_dm,tmort_lag1_dm,tmort_lag2_dm,tmort_lag3_dm,money_lag1_dm,money_lag2_dm,money_lag3_dm,ltrate_lag1_dm,ltrate_lag2_dm,ltrate_lag3_dm,stir_lag1_dm,stir_lag2_dm,stir_lag3_dm,hpnom_lag1_dm,hpnom_lag2_dm,hpnom_lag3_dm,debtgdp_lag1_dm,debtgdp_lag2_dm,debtgdp_lag3_dm,cpi_lag1_dm,cpi_lag2_dm,cpi_lag3_dm,ca_lag1_dm,ca_lag2_dm,ca_lag3_dm,rgdpmad_lag1_dm,rgdpmad_lag2_dm,rgdpmad_lag3_dm,term_spread_lag1_dm,term_spread_lag2_dm,term_spread_lag3_dm,tloans_gr_lag1_dm,tmort_gr_lag1_dm,money_gr_lag1_dm,hpnom_gr_lag1_dm,rgdpmad_gr_lag1_dm,tloans_gr_roll3_mean_lag1_dm,tloans_gr_roll3_std_lag1_dm,tloans_slope4_lag1_dm,credit_sent_neg,credit_sent_pos,credit_n_speeches,monetary_policy_sent_neg,monetary_policy_sent_pos,monetary_policy_n_speeches,corporate_sent_neg,corporate_sent_pos,corporate_n_speeches,credit_sent_neg_lag1,credit_sent_neg_lag2,credit_sent_neg_lag3,monetary_policy_sent_neg_lag1,monetary_policy_sent_neg_lag2,monetary_policy_sent_neg_lag3,corporate_sent_neg_lag1,corporate_sent_neg_lag2,corporate_sent_neg_lag3
2006,IRL,0.0,209247.091596,87658.23589200001,140062.744452,3.765,3.079225,544.800159157414,0.2364529980815906,158.59344344165805,-7796.059057192477,29375.982964321003,0,1,1,165922.408392,127590.093384,97577.604472,74596.486952,58048.192184,43309.719488,115680.550576,98471.489612,88366.255928,3.329167,4.076667,4.1325,2.184675,2.106325,2.333467,477.0178687490265,436.2103058378543,401.1218044650552,0.2605357451869592,0.2808717126160449,0.2981861381414131,152.58267042414298,148.9601541040916,145.76213748082617,-4745.382658173199,-120.80570119607384,564.2353142518282,28762.763149421004,27865.106583741,26603.860546949,0.685775,1.144492,1.970342,1.799033,0.300433317284545,0.285078555341492,0.1747618628682028,0.0935502035716252,0.0322143596681512,0.2611141172785007,0.2273041372016457,0.1328968313873592,37334.07763800001,25519.208284490716,124167.49281985775,90352.81874932394,63692.570383841936,59138.229798830514,44831.51055876896,31764.87329958946,74414.03393369779,60215.76102073451,52894.44552210864,-4.41063245,-3.8559288947368415,-4.011212333333333,-5.1663464,-5.52073305263158,-5.587679444444444,301.8747719428469,274.8075884543945,253.03681414168392,-0.4538783156991037,-0.456360366600019,-0.4634373822454647,39.22939036135983,37.48092004348258,36.187509165784775,-5013.543634189207,-409.438607591665,290.91365273713905,11156.077977863002,10798.338328613689,10066.930752478442,0.7557139500000001,1.6648041578947363,1.5764671111111113,0.1598170575058441,0.1142005367798245,0.0620527172024895,-0.0220155518567456,-0.0194703605290194,0.0917072149618543,0.0902400542106688,20061.800979918047,,,,0.038056,0.412162,1.0,0.038056,0.412162,1.0,,,,0.028051,,,,,
2007,IRL,0.0,243912.50862,97438.993208,155463.558472,4.305833,4.277608,547.3419950477285,0.2394232740182252,166.30756608283096,-10103.070836758794,30066.844156117,1,1,1,209247.091596,165922.408392,127590.093384,87658.23589200001,74596.486952,58048.192184,140062.744452,115680.550576,98471.489612,3.765,3.329167,4.076667,3.079225,2.184675,2.106325,544.800159157414,477.0178687490265,436.2103058378543,0.2364529980815906,0.2605357451869592,0.2808717126160449,158.59344344165805,152.58267042414298,148.9601541040916,-7796.059057192477,-4745.382658173199,-120.80570119607384,29375.982964321003,28762.763149421004,27865.106583741,0.0282249999999999,0.685775,1.144492,1.970342,0.2611141172785008,0.1750987140775777,0.2107717654747964,0.1420959147424513,0.0213199201938407,0.1656673780246829,0.2897076736441595,0.0250189248599399,39229.1928912,37334.07763800001,161579.4382705312,124167.49281985775,90352.81874932394,69383.87255793382,59138.229798830514,44831.51055876896,95252.70238428362,74414.03393369779,60215.76102073451,-3.764769333333333,-4.41063245,-3.8559288947368415,-4.025779904761905,-5.1663464,-5.52073305263158,355.2820732110988,301.8747719428469,274.8075884543945,-0.4563478096759437,-0.4538783156991037,-0.456360366600019,43.3720971711911,39.22939036135983,37.48092004348258,-7825.479860151856,-5013.543634189207,-409.438607591665,11238.055984293336,11156.077977863002,10798.338328613689,0.2610105714285715,0.7557139500000001,1.6648041578947363,0.1125070046245077,-0.0014893313230809,0.0949599839489586,0.0276309369069177,-0.0293912819768789,0.1492840558800601,-0.0223873288541541,30762.12583454301,,,,0.068975,0.45438,1.0,,,,,,,0.038056,0.028051,,0.038056,,
2008,IRL,1.0,243773.109792,90552.533592,155628.15934800002,4.525833,4.634233,474.0523935436596,0.4251373980427212,173.0496200906075,-9225.41642689922,28248.441720917,0,0,0,243912.50862,209247.091596,165922.408392,97438.993208,87658.23589200001,74596.486952,155463.558472,140062.744452,115680.550576,4.305833,3.765,3.329167,4.277608,3.079225,2.184675,547.3419950477285,544.800159157414,477.0178687490265,0.2394232740182252,0.2364529980815906,0.2605357451869592,166.30756608283096,158.59344344165805,152.58267042414298,-10103.070836758794,-7796.059057192477,-4745.382658173199,30066.844156117,29375.982964321003,28762.763149421004,-0.1083999999999996,0.0282249999999999,0.685775,1.144492,0.1656673780246829,0.1115783042685281,0.1099565346963332,0.004665629860031,0.0235178918994844,-0.0005715115997482,0.2424049375292429,0.0693036048940871,26821.75212240003,39229.1928912,188900.3353731434,161579.4382705312,124167.49281985775,76010.81748493682,69383.87255793382,59138.229798830514,106323.84811408888,95252.70238428362,74414.03393369779,-3.052810454545454,-3.764769333333333,-4.41063245,-2.6444069090909084,-4.025779904761905,-5.1663464,341.6747239554543,355.2820732110988,301.8747719428469,-0.4326344514813116,-0.4563478096759437,-0.4538783156991037,49.11476085003714,43.3720971711911,39.22939036135983,-9776.78800971127,-7825.479860151856,-5013.543634189207,11418.096449530543,11238.055984293336,11156.077977863002,-0.4084035454545454,0.2610105714285715,0.7557139500000001,0.0117027889599989,-0.0649388205929362,-0.010377150827074,-0.111115106875832,-0.0257937254151934,0.0945171169711404,0.0230167176227008,31038.18183329337,,,,,,,,,,,,,0.068975,0.038056,0.028051,,0.038056,
2009,IRL,0.0,224875.511612,86797.42844,149620.621156,5.225,1.228358,387.6299732729656,0.6175387982152284,165.29625798166447,-6233.99048762282,26622.466118757,0,0,0,243773.109792,243912.50862,209247.091596,90552.533592,97438.993208,87658.23589200001,155628.15934800002,155463.558472,140062.744452,4.525833,4.305833,3.765,4.634233,4.277608,3.079225,474.0523935436596,547.3419950477285,544.800159157414,0.4251373980427212,0.2394232740182252,0.2364529980815906,173.0496200906075,166.30756608283096,158.59344344165805,-9225.41642689922,-10103.070836758794,-7796.059057192477,28248.441720917,30066.844156117,29375.982964321003,3.996642,-0.1083999999999996,0.0282249999999999,0.685775,-0.0005715115997481,-0.0706745768739592,0.0010587746583046,-0.1339009287925695,-0.0604786596743659,-0.0775212581737354,0.1420699945678118,0.1324291111117911,4674.586122000034,26821.75212240003,180547.8784854415,188900.3353731434,161579.4382705312,65819.53971741784,76010.81748493682,69383.87255793382,101865.67298512852,106323.84811408888,95252.70238428362,-2.700079565217391,-3.052810454545454,-3.764769333333333,-2.172807695652174,-2.6444069090909084,-4.025779904761905,253.52969967071348,341.6747239554543,355.2820732110988,-0.2281101339141499,-0.4326344514813116,-0.4563478096759437,53.72139047302947,49.11476085003714,43.3720971711911,-8474.055860299031,-9776.78800971127,-7825.479860151856,9103.255038264,11418.096449530543,11238.055984293336,-0.527271869565217,-0.4084035454545454,0.2610105714285715,-0.1550680456171593,-0.2442399371630174,-0.1188032221911447,-0.2446309788522584,-0.1086178349247168,-0.0103186410841545,0.0850461896678952,17078.83197282873,,,,,,,,,,,,,,0.068975,0.038056,,,0.038056
2010,IRL,0.0,175429.88100000002,78424.047992,145472.521568,5.739167,0.81095,333.4041409462557,0.8617791247490891,163.7338137195448,-1574.3288243926495,26967.291937765003,0,0,0,224875.511612,243773.109792,243912.50862,86797.42844,90552.533592,97438.993208,149620.621156,155628.15934800002,155463.558472,5.225,4.525833,4.305833,1.228358,4.634233,4.277608,387.6299732729656,474.0523935436596,547.3419950477285,0.6175387982152284,0.4251373980427212,0.2394232740182252,165.29625798166447,173.0496200906075,166.30756608283096,-6233.99048762282,-9225.41642689922,-10103.070836758794,26622.466118757,28248.441720917,30066.844156117,4.928217,3.996642,-0.1083999999999996,0.0282249999999999,-0.0775212581737355,-0.0414688027274783,-0.0386018713911957,-0.1823056300268096,-0.0575598335024626,-0.2198800138687996,0.029191536083733,0.1242962487349017,-22434.54810399997,4674.586122000034,154127.45203521478,180547.8784854415,188900.3353731434,59321.95374385876,65819.53971741784,76010.81748493682,91613.73175208148,101865.67298512852,106323.84811408888,-1.8884092500000005,-2.700079565217391,-3.052810454545454,-5.4881490416666665,-2.172807695652174,-2.6444069090909084,156.5435419137398,253.52969967071348,341.6747239554543,-0.026204144828553,-0.2281101339141499,-0.4326344514813116,43.72963709437688,53.72139047302947,49.11476085003714,-5129.54426017684,-8474.055860299031,-9776.78800971127,7097.977142843,9103.255038264,11418.096449530543,3.599739791666666,-0.527271869565217,-0.4084035454545454,-0.2252757032512701,-0.2044150353137966,-0.1532985107540735,-0.2823995505711829,-0.1009764941908692,-0.1227280704280443,0.0730475913970106,-5881.611740563111,,,,,,,,,,,,,,,0.068975,,,
2011,IRL,0.0,156309.402208,63316.995344,140384.85812800002,9.601666,1.3906,268.1636864281828,1.1050983429547263,167.96632540220455,-2213.397677635115,26959.115473970003,0,0,0,175429.88100000002,224875.511612,243773.109792,78424.047992,86797.42844,90552.533592,145472.521568,149620.621156,155628.15934800002,5.739167,5.225,4.525833,0.81095,1.228358,4.634233,333.4041409462557,387.6299732729656,474.0523935436596,0.8617791247490891,0.6175387982152284,0.4251373980427212,163.7338137195448,165.29625798166447,173.0496200906075,-1574.3288243926495,-6233.99048762282,-9225.41642689922,26967.291937765003,26622.466118757,28248.441720917,8.211065999999999,4.928217,3.996642,-0.1083999999999996,-0.2198800138687996,-0.0964703747391343,-0.0277241168760758,-0.1398907103825135,0.0129524371434941,-0.1089921436588103,-0.0993242612140944,0.1112680681869559,-31183.67533639997,-22434.54810399997,98516.7233418062,154127.45203521478,180547.8784854415,48575.695146104415,59321.95374385876,65819.53971741784,83801.08289399822,91613.73175208148,101865.67298512852,-1.29870588,-1.8884092500000005,-2.700079565217391,-5.68603108,-5.4881490416666665,-2.172807695652174,96.05596791048028,156.5435419137398,253.52969967071348,0.2190843474984497,-0.026204144828553,-0.2281101339141499,40.41800734848212,43.72963709437688,53.72139047302947,-264.7008265395955,-5129.54426017684,-8474.055860299031,7158.883876137283,7097.977142843,9103.255038264,4.3873252,3.599739791666666,-0.527271869565217,-0.3582479713108647,-0.2508993141873777,-0.1360333182908673,-0.2282179829864208,-0.026256869620293,-0.245907864663783,0.0568434286144121,-32723.3999783557,,,,,,,,,,,,,,,,,,
2012,IRL,0.0,153795.49792,66921.675772,139032.61074,6.171667,0.5731834,259.69090012713434,1.1966992918020998,170.80940320336745,-4672.950750866957,26826.81709839754,0,0,0,156309.402208,175429.88100000002,224875.511612,63316.995344,78424.047992,86797.42844,140384.85812800002,145472.521568,149620.621156,9.601666,5.739167,5.225,1.3906,0.81095,1.228358,268.1636864281828,333.4041409462557,387.6299732729656,1.1050983429547263,0.8617791247490891,0.6175387982152284,167.96632540220455,163.7338137195448,165.29625798166447,-2213.397677635115,-1574.3288243926495,-6233.99048762282,26959.115473970003,26967.291937765003,26622.466118757,5.5984836,8.211065999999999,4.928217,3.996642,-0.1089921436588103,-0.1926329108839302,-0.0349733639395381,-0.1956797966963152,-0.0003031992909732,-0.0160828731508727,-0.1354644719004485,0.074780291204712,-23236.0519868,-31183.67533639997,75607.13980589058,98516.7233418062,154127.45203521478,31600.346530946543,48575.695146104415,59321.95374385876,75490.30088115216,83801.08289399822,91613.73175208148,2.613743346153845,-1.29870588,-1.8884092500000005,-4.887687576923077,-5.68603108,-5.4881490416666665,27.121053088158103,96.05596791048028,156.5435419137398,0.4539772446464545,0.2190843474984497,-0.026204144828553,43.09598028696948,40.41800734848212,43.72963709437688,-893.5888787613073,-264.7008265395955,-5129.54426017684,6875.365724798539,7158.883876137283,7097.977142843,7.501430923076922,4.3873252,3.599739791666666,-0.2330301822484408,-0.3370258777646785,-0.1378412326226948,-0.2748783499807657,-0.0384622312699486,-0.2718019143224794,0.0179871754399011,-40049.77068995763,,,,0.27135033333333336,0.134416,3.0,,,,,,,,,,,,
2013,IRL,0.0,147420.954904,65621.40760800001,149084.290072,3.79,0.2206667,276.63647272923123,1.2003820454222582,171.6691042699675,2195.5987784889367,27015.914178220304,0,0,0,153795.49792,156309.402208,175429.88100000002,66921.675772,63316.995344,78424.047992,139032.61074,140384.85812800002,145472.521568,6.171667,9.601666,5.739167,0.5731834,1.3906,0.81095,259.69090012713434,268.1636864281828,333.4041409462557,1.1966992918020998,1.1050983429547263,0.8617791247490891,170.80940320336745,167.96632540220455,163.7338137195448,-4672.950750866957,-2213.397677635115,-1574.3288243926495,26826.81709839754,26959.115473970003,26967.291937765003,3.5693333000000003,5.5984836,8.211065999999999,4.928217,-0.0160828731508727,0.0569306930693069,-0.0096324304916636,-0.0315955766192732,-0.0049073707815155,-0.0414481769766488,-0.1149850102261609,0.1020306546017969,-8654.068257600002,-23236.0519868,70292.97108063534,75607.13980589058,98516.7233418062,34034.64375409667,31600.346530946543,48575.695146104415,71342.11642347983,75490.30088115216,83801.08289399822,-0.9130609629629624,2.613743346153845,-1.29870588,-5.524078711111111,-4.887687576923077,-5.68603108,17.64378333940013,27.121053088158103,96.05596791048028,0.5287642214698849,0.4539772446464545,0.2190843474984497,44.34291067009649,43.09598028696948,40.41800734848212,-3320.0460675945824,-893.5888787613073,-264.7008265395955,6488.42417423354,6875.365724798539,7158.883876137283,4.611017748148148,7.501430923076922,4.3873252,-0.1311582124232555,-0.0744997400512614,-0.1071987133047167,-0.1002218856736942,-0.0415870861731852,-0.2404503760752926,0.0445180518193899,-30433.406894942756,,,,,,,,,,,,,0.27135033333333336,,,,,
2014,IRL,0.0,123603.444416,61659.96068800001,141152.73302800002,2.3675,0.2099333,326.20227259036454,1.0433646939159362,172.00620697035637,1648.410031610105,29137.841163477693,0,0,0,147420.954904,153795.49792,156309.402208,65621.40760800001,66921.675772,63316.995344,149084.290072,139032.61074,140384.85812800002,3.79,6.171667,9.601666,0.2206667,0.5731834,1.3906,276.63647272923123,259.69090012713434,268.1636864281828,1.2003820454222582,1.1966992918020998,1.1050983429547263,171.6691042699675,170.80940320336745,167.96632540220455,2195.5987784889367,-4672.950750866957,-2213.397677635115,27015.914178220304,26826.81709839754,26959.115473970003,2.1575667000000003,3.5693333000000003,5.5984836,8.211065999999999,-0.0414481769766487,-0.0194297011992043,0.0722972781601382,0.0652528548123981,0.0070488078823954,-0.1615612278696055,-0.0555077312621106,0.0480238111420645,-10449.24163920001,-8654.068257600002,61407.96481175553,70292.97108063534,75607.13980589058,31518.85259887894,34034.64375409667,31600.346530946543,78845.86302606984,71342.11642347983,75490.30088115216,-3.262118642857144,-0.9130609629629624,2.613743346153845,-5.679306885714285,-5.524078711111111,-4.887687576923077,33.95922082223274,17.64378333940013,27.121053088158103,0.5135625386089762,0.5287642214698849,0.4539772446464545,43.618936355621656,44.34291067009649,43.09598028696948,3667.076535603975,-3320.0460675945824,-893.5888787613073,6445.791819262249,6488.42417423354,6875.365724798539,2.417188242857143,4.611017748148148,7.501430923076922,-0.1516658046777999,-0.1481008846882445,-0.0212986819379253,0.0003384674495954,-0.0280906450584155,-0.1717250057237311,-0.0112010244026266,-14634.086889945049,,,,,,,,,,,,,,0.27135033333333336,,,,
2015,IRL,0.0,109299.707048,60665.267356,148633.803464,1.1825,-0.01936667,349.50243491824773,0.7674237642389511,171.4996611136874,9100.895560520492,36113.720371508665,0,0,0,123603.444416,147420.954904,153795.49792,61659.96068800001,65621.40760800001,66921.675772,141152.73302800002,149084.290072,139032.61074,2.3675,3.79,6.171667,0.2099333,0.2206667,0.5731834,326.20227259036454,276.63647272923123,259.69090012713434,1.0433646939159362,1.2003820454222582,1.1966992918020998,172.00620697035637,171.6691042699675,170.80940320336745,1648.410031610105,2195.5987784889367,-4672.950750866957,29137.841163477693,27015.914178220304,26826.81709839754,1.20186667,2.1575667000000003,3.5693333000000003,5.5984836,-0.1615612278696056,-0.0603682100765704,-0.0532018299189636,0.1791730474732006,0.0785435936485186,-0.1157228055867061,-0.0730307593323757,0.0777115342411252,-15730.488310399982,-10449.24163920001,35472.938295763975,61407.96481175553,70292.97108063534,26470.548692710698,31518.85259887894,34034.64375409667,68195.48311910193,78845.86302606984,71342.11642347983,-4.572131793103448,-3.262118642857144,-0.9130609629629624,-5.494202117241379,-5.679306885714285,-5.524078711111111,82.35401306880627,33.95922082223274,17.64378333940013,0.3388361340471721,0.5135625386089762,0.5287642214698849,42.451937802368406,43.618936355621656,44.34291067009649,2993.436873704317,3667.076535603975,-3320.0460675945824,8345.450121096801,6445.791819262249,6488.42417423354,0.9220703241379312,2.417188242857143,4.611017748148148,-0.2663622196894067,-0.1837500762553161,-0.1460371228049584,0.114246571987198,0.0444073780312225,-0.1828878483968209,0.0189015514520868,-15866.410775777938,,,,0.605176,0.054272,1.0,,,,,,,,,0.27135033333333336,,,
2016,IRL,0.0,102788.91546,57861.539516,153083.540064,0.7358333,-0.2636917,380.8517442321269,0.742940128114961,171.4996611136874,-8956.51753475732,36407.51059780754,0,0,0,109299.707048,123603.444416,147420.954904,60665.267356,61659.96068800001,65621.40760800001,148633.803464,141152.73302800002,149084.290072,1.1825,2.3675,3.79,-0.01936667,0.2099333,0.2206667,349.50243491824773,326.20227259036454,276.63647272923123,0.7674237642389511,1.0433646939159362,1.2003820454222582,171.4996611136874,172.00620697035637,171.6691042699675,9100.895560520492,1648.410031610105,2195.5987784889367,36113.720371508665,29137.841163477693,27015.914178220304,0.999525,1.20186667,2.1575667000000003,3.5693333000000003,-0.115722805586706,-0.0161319164154703,0.052999827034989,0.0714285714285714,0.2394096106466104,-0.0595682437203672,-0.1062440701443201,0.0606149409625513,-14819.98557,-15730.488310399982,19986.7696512385,35472.938295763975,61407.96481175553,24593.50373762034,26470.548692710698,31518.85259887894,73403.37078446518,68195.48311910193,78845.86302606984,-5.604727400000001,-4.572131793103448,-3.262118642857144,-5.540362016666667,-5.494202117241379,-5.679306885714285,102.90904162772924,82.35401306880627,33.95922082223274,0.0516006665686146,0.3388361340471721,0.5135625386089762,40.53032735228717,42.451937802368406,43.618936355621656,10346.141173491224,2993.436873704317,3667.076535603975,15043.147658424548,8345.450121096801,6445.791819262249,-0.0643653833333333,0.9220703241379312,2.417188242857143,-0.2113388932792862,-0.1331775730681706,-0.0347997029956624,0.0025625589774931,0.2037421061316859,-0.2095694503374504,0.0011299027645098,-20560.01260343058,,,,0.30485,0.273123,1.0,0.30485,0.273123,1.0,,,,0.605176,,,,,
2017,IRL,0.0,103300.044496,58908.999636,159837.68892800002,0.8016667,-0.32905,427.0284295728408,0.6778508106122648,171.9882293384962,1148.5879078338926,39217.02711678162,0,0,0,102788.91546,109299.707048,123603.444416,57861.539516,60665.267356,61659.96068800001,153083.540064,148633.803464,141152.73302800002,0.7358333,1.1825,2.3675,-0.2636917,-0.01936667,0.2099333,380.8517442321269,349.50243491824773,326.20227259036454,0.742940128114961,0.7674237642389511,1.0433646939159362,171.4996611136874,171.4996611136874,172.00620697035637,-8956.51753475732,9100.895560520492,1648.410031610105,36407.51059780754,36113.720371508665,29137.841163477693,1.1307167,0.999525,1.20186667,2.1575667000000003,-0.0595682437203672,-0.0462163600721806,0.0299375814673124,0.0896969696969696,0.0081351415272811,0.0049726085124315,-0.1122840923922263,0.0510833707310131,-6742.099134800016,-14819.98557,12831.243558359842,19986.7696512385,35472.938295763975,20996.43706737452,24593.50373762034,26470.548692710698,75485.25671399856,73403.37078446518,68195.48311910193,-5.870596441935483,-5.604727400000001,-4.572131793103448,-5.605965691290322,-5.540362016666667,-5.494202117241379,130.93870443748813,102.90904162772924,82.35401306880627,0.025452492813379,0.0516006665686146,0.3388361340471721,39.22289743769727,40.53032735228717,42.451937802368406,-8045.018411254045,10346.141173491224,2993.436873704317,14851.675057032313,15043.147658424548,8345.450121096801,-0.2646307506451613,-0.0643653833333333,0.9220703241379312,-0.1481397016369712,-0.1588227642892752,-0.0567019584634835,0.0207455386133082,-0.0343237665253662,-0.2083829398150996,-0.0084406296313217,-18915.22369862236,,,,0.02668066666666667,0.12006466666666667,3.0,0.018024,0.081014,1.0,,,,0.30485,0.605176,,0.30485,,
