url,year,date,author,description,P_pos,P_neg,P_neutral,topics,n_topics
https://www.bis.org/review/r120322d.pdf,2012,2012-03-22 00:00:00,Daniel K Tarullo,"Testimony by Mr Daniel K Tarullo, Member of the Board of Governors of the Federal Reserve System, before the Committee on Banking, Housing, and Urban Affairs, US Senate, Washington DC, 22 March 2012.",0.17271,0.058455,0.768836,['real_estate'],1
https://www.bis.org/review/r120301a.pdf,2012,2012-02-28 00:00:00,Elizabeth A Duke,"Testimony by Ms Elizabeth A Duke, Member of the Board of Governors of the Federal Reserve System, before the Committee on Banking, Housing, and Urban Affairs, US Senate, Washington DC, 28 February 2012.",0.263769,0.461963,0.274269,['real_estate'],1
https://www.bis.org/review/r131125d.htm,2013,2013-10-31 00:00:00,Joseph S Tracy,"Testimony by Mr Joseph S Tracy, Executive Vice President of the Federal Reserve Bank of New York, before the U.S. Senate Committee on Banking, Housing and Urban Affairs, Washington DC, 31 October 2013.",0.112766,0.033853,0.85338,['real_estate'],1
https://www.bis.org/review/r131114d.htm,2013,2013-11-14 00:00:00,Janet L Yellen,"Testimony by Ms Janet L Yellen, Vice Chair of the Board of Governors of the Federal Reserve System, before the Committee on Banking, Housing, and Urban Affairs, US Senate, Washington DC, 14 November 2013.",0.655615,0.023319,0.321065,['real_estate'],1
https://www.bis.org/review/r130923h.pdf,2013,2013-09-11 00:00:00,Yandraduth Googoolye,"Address by Mr Yandraduth Googoolye, First Deputy Governor of the Bank of Mauritius, at the annual conference of the African Union for Housing Finance, Flic en Flac, 11 September 2013.",0.441143,0.015554,0.543303,['real_estate'],1
https://www.bis.org/review/r130715g.pdf,2013,2013-07-11 00:00:00,Daniel K Tarullo,"Testimony by Mr Daniel K Tarullo, Member of the Board of Governors of the Federal Reserve System, before the Committee on Banking, Housing, and Urban Affairs, US Senate, Washington, DC, 11 July 2013.",0.219756,0.020137,0.760107,['real_estate'],1
https://www.bis.org/review/r130514b.pdf,2013,2013-05-09 00:00:00,Elizabeth A Duke,"Speech by Ms Elizabeth A Duke, Member of the Board of Governors of the Federal Reserve System, at the Housing Policy Executive Council, Washington DC, 9 May 2013.",0.108984,0.381544,0.509471,['real_estate'],1
https://www.bis.org/review/r130514c.pdf,2013,2013-05-08 00:00:00,Andreas Dombret,"Contribution by Dr Andreas Dombret, Member of the Executive Board of the Deutsche Bundesbank, as Lead Discussant at the FSB (Financial Stability Board) Workshop on Commercial Real Estate Underwriting, Frankfurt am Main, 8 May 2013.",0.20438,0.229426,0.566194,"['credit', 'real_estate']",2
https://www.bis.org/review/r130416d.pdf,2013,2013-04-12 00:00:00,Deepak Mohanty,"Remarks by Mr Deepak Mohanty, Executive Director of the Reserve Bank of India, at the International Conference on ""Housing: an engine for inclusive growth"", organised by the National Housing Bank, New Delhi, 12 April 2013.",0.199427,0.179233,0.62134,['real_estate'],1
https://www.bis.org/review/r130312b.pdf,2013,2013-03-07 00:00:00,Jerome H Powell,"Testimony by Mr Jerome H Powell, Member of the Board of Governors of the Federal Reserve System, before the Committee on Banking, Housing, and Urban Affairs, US Senate, Washington DC, 7 March 2013.",0.07515,0.092804,0.832046,['real_estate'],1
https://www.bis.org/review/r130227a.pdf,2013,2013-02-26 00:00:00,Ben S Bernanke,"Speech by Mr Ben S Bernanke, Chairman of the Board of Governors of the Federal Reserve System, before the Committee on Banking, Housing, and Urban Affairs, US Senate, Washington DC, 26 February 2013.",0.251075,0.37005,0.378876,['real_estate'],1
https://www.bis.org/review/r130214d.pdf,2013,2013-02-13 00:00:00,Patrick Honohan,"Introductory remark by Mr Patrick Honohan, Governor of the Central Bank of Ireland, at the Central Bank Conference ""How to Fix Distressed Property Markets?"", Dublin, 13 February 2013.",0.16969,0.047116,0.783194,"['real_estate', 'monetary_policy']",2
https://www.bis.org/review/r130214e.pdf,2013,2013-02-14 00:00:00,Daniel K Tarullo,"Speech by Mr Daniel K Tarullo, Member of the Board of Governors of the Federal Reserve System, before the Committee on Banking, Housing, and Urban Affairs, US Senate, Washington DC, 14 February 2013.",0.227746,0.025009,0.747246,['real_estate'],1
https://www.bis.org/review/r141125a.htm,2014,2014-11-21 00:00:00,William C Dudley,"Testimony by Mr William C Dudley, President and Chief Executive Officer of the Federal Reserve Bank of New York, before the Senate Committee on Banking, Housing, and Urban Affairs Financial Institutions and Consumer Protection Subcommittee, Washington DC, 21 November 2014.",0.212005,0.042271,0.745724,['real_estate'],1
https://www.bis.org/review/r141008d.htm,2014,2014-10-02 00:00:00,Lars Rohde,"Speech by Mr Lars Rohde, Governor of the National Bank of Denmark, at the annual meeting of the Association of Danish Mortgage Banks 2014, Copenhagen, 2 October 2014.",0.136045,0.227288,0.636667,['real_estate'],1
https://www.bis.org/review/r141002h.htm,2014,2014-10-02 00:00:00,Malcolm Edey,"Opening remarks by Mr Malcolm Edey, Assistant Governor (Financial System) of the Reserve Bank of Australia, and Ms Luci Ellis, Head of Financial Stability Department of the Reserve Bank of Australia, at Inquiry into Affordable Housing, Canberra, 2 October 2014.",0.305268,0.060164,0.634567,"['credit', 'real_estate']",2
https://www.bis.org/review/r140822a.pdf,2014,2014-08-20 00:00:00,R Gandhi,"Speech by Mr R Gandhi, Deputy Governor of the Reserve Bank of India, at the ""NAREDCO CONCLAVE - Banking &amp;amp; Investment Reforms: Housing for all by 2022"", Mumbai, 20 August 2014.",0.180068,0.063378,0.756554,['real_estate'],1
https://www.bis.org/review/r140630a.htm,2014,2014-06-27 00:00:00,Christopher Kent,"Opening statement by Mr Christopher Kent, Assistant Governor (Economic) of the Reserve Bank of Australia, and Mr David Orsmond, Deputy Head of Economic Analysis of the Reserve Bank of Australia, to House of Representatives Standing Committee on Economics Inquiry into Foreign Investment in Residential Real Estate, Sydney, 27 June 2014.",0.364515,0.04413,0.591355,['real_estate'],1
https://www.bis.org/review/r140521e.htm,2014,2014-05-20 00:00:00,Charles I Plosser,"Speech by Mr Charles I Plosser, President and Chief Executive Officer of the Federal Reserve Bank of Philadelphia, at the Women in Housing &amp;amp; Finance, Inc., Washington DC, 20 May 2014.",0.237789,0.350491,0.41172,['real_estate'],1
https://www.bis.org/review/r140514b.pdf,2014,2014-05-08 00:00:00,Cecilia Skingsley,"Speech by Ms Cecilia Skingsley, Deputy Governor of the Sveriges Riksbank, at SABOs (the Swedish Association of Public Housing Companies) Finance Day, Stockholm, 8 May 2014.",0.095864,0.2377,0.666436,['real_estate'],1
https://www.bis.org/review/r140404d.htm,2014,2014-04-03 00:00:00,Lars Rohde,"Speech by Mr Lars Rohde, Governor of the National Bank of Denmark, at the annual meeting of the Danish Mortgage Banks' Federation, Copenhagen, 3 April 2014.",0.246474,0.206767,0.546758,['real_estate'],1
https://www.bis.org/review/r151007d.htm,2015,2015-10-01 00:00:00,Lars Rohde,"Speech by Mr Lars Rohde, Governor of the National Bank of Denmark, at the annual meeting of the Association of Danish Mortgage Banks 2015, Copenhagen, 1 October 2015.",0.237582,0.083747,0.678671,['real_estate'],1
